time,temperature,humidity,windspeed,uvindex,devicename
04/05/2022 18:30:00,16.7,27.26,3.3,2,weather-pro-1
04/05/2022 18:35:00,17.5,28.1,3,2,weather-pro-1
04/05/2022 18:40:00,16.8,26.85,4,2,weather-pro-1
04/05/2022 18:45:00,16.4,26.78,3.9,2,weather-pro-1
04/05/2022 18:50:00,17.3,26.56,4.1,2,weather-pro-1
04/05/2022 18:55:00,17.6,26.36,4.1,2,weather-pro-1
04/05/2022 19:00:00,16,29.07,0,0,weather-pro-1
04/05/2022 19:05:00,15.1,29.74,0,0,weather-pro-1
04/05/2022 19:10:00,15.4,29.42,0.4,0,weather-pro-1
04/05/2022 19:15:00,15.8,28.19,0,0,weather-pro-1
04/05/2022 19:20:00,15.1,28.33,0,0,weather-pro-1
04/05/2022 19:25:00,15.1,29.76,0.8,0,weather-pro-1
04/05/2022 19:30:00,16,29.61,0,0,weather-pro-1
04/05/2022 19:35:00,15.7,29.55,0.7,0,weather-pro-1
04/05/2022 19:40:00,16.5,28.85,0,0,weather-pro-1
04/05/2022 19:45:00,16,28.87,0,0,weather-pro-1
04/05/2022 19:50:00,16.2,29.25,0.3,0,weather-pro-1
04/05/2022 19:55:00,15.5,29.5,0,0,weather-pro-1
04/05/2022 20:00:00,12,41,3.6,0,weather-pro-1
04/05/2022 20:05:00,12.7,41.46,4.2,0,weather-pro-1
04/05/2022 20:10:00,11.3,41.97,4.1,0,weather-pro-1
04/05/2022 20:15:00,12.6,41.61,4.4,0,weather-pro-1
04/05/2022 20:20:00,12.7,40.64,2.8,0,weather-pro-1
04/05/2022 20:25:00,13,41.4,3.9,0,weather-pro-1
04/05/2022 20:30:00,12.5,40.69,3,0,weather-pro-1
04/05/2022 20:35:00,11.4,41.62,3.1,0,weather-pro-1
04/05/2022 20:40:00,12.3,41.6,3.3,0,weather-pro-1
04/05/2022 20:45:00,12.9,41.39,4.3,0,weather-pro-1
04/05/2022 20:50:00,12.2,41.51,2.9,0,weather-pro-1
04/05/2022 20:55:00,12,40.51,3.6,0,weather-pro-1
04/05/2022 21:00:00,11,43.33,7.6,0,weather-pro-1
04/05/2022 21:05:00,10.9,43.02,7.9,0,weather-pro-1
04/05/2022 21:10:00,10.2,42.99,7.1,0,weather-pro-1
04/05/2022 21:15:00,11.1,42.95,7.3,0,weather-pro-1
04/05/2022 21:20:00,11.4,43.91,7.2,0,weather-pro-1
04/05/2022 21:25:00,10.9,42.97,7.8,0,weather-pro-1
04/05/2022 21:30:00,11,43.51,7.3,0,weather-pro-1
04/05/2022 21:35:00,11.1,43.03,7.3,0,weather-pro-1
04/05/2022 21:40:00,11.7,42.84,7,0,weather-pro-1
04/05/2022 21:45:00,10.3,42.85,7.6,0,weather-pro-1
04/05/2022 21:50:00,11.1,42.48,8.6,0,weather-pro-1
04/05/2022 21:55:00,10.7,43.25,7.1,0,weather-pro-1
04/05/2022 22:00:00,10,46.32,1.8,0,weather-pro-1
04/05/2022 22:05:00,9.9,47.17,1.3,0,weather-pro-1
04/05/2022 22:10:00,10.3,45.57,2.1,0,weather-pro-1
04/05/2022 22:15:00,11,45.65,1.8,0,weather-pro-1
04/05/2022 22:20:00,10.9,46.41,2.2,0,weather-pro-1
04/05/2022 22:25:00,9.2,45.68,1.5,0,weather-pro-1
04/05/2022 22:30:00,9.6,46.51,0.9,0,weather-pro-1
04/05/2022 22:35:00,9.7,47.1,2.6,0,weather-pro-1
04/05/2022 22:40:00,9.7,46.79,2.4,0,weather-pro-1
04/05/2022 22:45:00,9.2,45.36,2.3,0,weather-pro-1
04/05/2022 22:50:00,10.2,45.72,2.1,0,weather-pro-1
04/05/2022 22:55:00,10.6,47.1,1,0,weather-pro-1
04/05/2022 23:00:00,8,53.24,8.9,0,weather-pro-1
04/05/2022 23:05:00,7.7,53.48,8.8,0,weather-pro-1
04/05/2022 23:10:00,7.2,53.97,9.7,0,weather-pro-1
04/05/2022 23:15:00,8.7,53.09,8.4,0,weather-pro-1
04/05/2022 23:20:00,7.5,54.13,9.7,0,weather-pro-1
04/05/2022 23:25:00,7.7,52.28,9.8,0,weather-pro-1
04/05/2022 23:30:00,8.6,53.22,9,0,weather-pro-1
04/05/2022 23:35:00,8.1,52.51,9.9,0,weather-pro-1
04/05/2022 23:40:00,8,54.09,8.4,0,weather-pro-1
04/05/2022 23:45:00,7.9,53.05,8.9,0,weather-pro-1
04/05/2022 23:50:00,8.7,52.85,8.4,0,weather-pro-1
04/05/2022 23:55:00,8.6,53.14,9.7,0,weather-pro-1
04/06/2022 00:00:00,7,56.75,5.4,0,weather-pro-1
04/06/2022 00:05:00,6.6,57.73,5.8,0,weather-pro-1
04/06/2022 00:10:00,7.9,55.93,4.8,0,weather-pro-1
04/06/2022 00:15:00,6.1,56.11,5,0,weather-pro-1
04/06/2022 00:20:00,7.7,56.71,6,0,weather-pro-1
04/06/2022 00:25:00,6.4,56,6,0,weather-pro-1
04/06/2022 00:30:00,6.9,57.74,4.9,0,weather-pro-1
04/06/2022 00:35:00,7.5,56.2,4.6,0,weather-pro-1
04/06/2022 00:40:00,7.2,56.73,4.6,0,weather-pro-1
04/06/2022 00:45:00,6.9,57.03,4.7,0,weather-pro-1
04/06/2022 00:50:00,7.5,57.39,5.3,0,weather-pro-1
04/06/2022 00:55:00,6.2,57.06,5,0,weather-pro-1
04/06/2022 01:00:00,6,60.8,3.6,0,weather-pro-1
04/06/2022 01:05:00,6,60.22,3.8,0,weather-pro-1
04/06/2022 01:10:00,6.3,59.86,3.8,0,weather-pro-1
04/06/2022 01:15:00,6.4,61.19,4,0,weather-pro-1
04/06/2022 01:20:00,7,60.31,4.1,0,weather-pro-1
04/06/2022 01:25:00,5.2,60.34,4.2,0,weather-pro-1
04/06/2022 01:30:00,5.6,60.61,4,0,weather-pro-1
04/06/2022 01:35:00,6.3,59.82,4.2,0,weather-pro-1
04/06/2022 01:40:00,6.4,60.52,3.5,0,weather-pro-1
04/06/2022 01:45:00,6.3,61.7,3.3,0,weather-pro-1
04/06/2022 01:50:00,6.8,60.06,3.4,0,weather-pro-1
04/06/2022 01:55:00,6.9,60.54,3.1,0,weather-pro-1
04/06/2022 02:00:00,5.9,61.83,0,0,weather-pro-1
04/06/2022 02:05:00,5.1,61.57,0,0,weather-pro-1
04/06/2022 02:10:00,6.6,61.56,0,0,weather-pro-1
04/06/2022 02:15:00,6,62.54,0,0,weather-pro-1
04/06/2022 02:20:00,5.3,61.18,0.3,0,weather-pro-1
04/06/2022 02:25:00,5.4,61.92,0,0,weather-pro-1
04/06/2022 02:30:00,6.7,61.17,0,0,weather-pro-1
04/06/2022 02:35:00,6.6,61.83,0,0,weather-pro-1
04/06/2022 02:40:00,5.2,61.04,0.1,0,weather-pro-1
04/06/2022 02:45:00,6.8,62.36,0,0,weather-pro-1
04/06/2022 02:50:00,6.7,62.11,0.9,0,weather-pro-1
04/06/2022 02:55:00,6.4,62.79,0.4,0,weather-pro-1
04/06/2022 03:00:00,5,65.16,11.2,0,weather-pro-1
04/06/2022 03:05:00,4.9,65.5,11.6,0,weather-pro-1
04/06/2022 03:10:00,4.7,66.01,11.2,0,weather-pro-1
04/06/2022 03:15:00,4.6,66.14,11.5,0,weather-pro-1
04/06/2022 03:20:00,5.8,64.75,10.7,0,weather-pro-1
04/06/2022 03:25:00,4.6,65.37,11.4,0,weather-pro-1
04/06/2022 03:30:00,5.4,65.14,11.3,0,weather-pro-1
04/06/2022 03:35:00,5.2,65.6,11.3,0,weather-pro-1
04/06/2022 03:40:00,4.9,65.64,11,0,weather-pro-1
04/06/2022 03:45:00,5.6,64.66,10.3,0,weather-pro-1
04/06/2022 03:50:00,5.2,64.18,11,0,weather-pro-1
04/06/2022 03:55:00,4.2,64.57,11,0,weather-pro-1
04/06/2022 04:00:00,4,69.91,9.3,0,weather-pro-1
04/06/2022 04:05:00,3.7,70.39,9.6,0,weather-pro-1
04/06/2022 04:10:00,3.7,69.67,9.1,0,weather-pro-1
04/06/2022 04:15:00,3.2,70.89,9.4,0,weather-pro-1
04/06/2022 04:20:00,3.7,70.79,9.9,0,weather-pro-1
04/06/2022 04:25:00,4.2,70.74,9.8,0,weather-pro-1
04/06/2022 04:30:00,3.5,69.73,8.9,0,weather-pro-1
04/06/2022 04:35:00,3.4,69,9.9,0,weather-pro-1
04/06/2022 04:40:00,3.2,70.3,8.5,0,weather-pro-1
04/06/2022 04:45:00,3.1,69.7,9.6,0,weather-pro-1
04/06/2022 04:50:00,3.7,70.72,8.7,0,weather-pro-1
04/06/2022 04:55:00,4.4,69.1,10.1,0,weather-pro-1
04/06/2022 05:00:00,3,75.25,5.3,0,weather-pro-1
04/06/2022 05:05:00,2.5,75.87,4.5,0,weather-pro-1
04/06/2022 05:10:00,2.9,75.54,5.4,0,weather-pro-1
04/06/2022 05:15:00,2.9,75.88,5.4,0,weather-pro-1
04/06/2022 05:20:00,3.2,75.53,5.1,0,weather-pro-1
04/06/2022 05:25:00,3.7,75.28,4.4,0,weather-pro-1
04/06/2022 05:30:00,2.5,75.14,4.6,0,weather-pro-1
04/06/2022 05:35:00,3.4,75.92,5.7,0,weather-pro-1
04/06/2022 05:40:00,3,75.38,4.8,0,weather-pro-1
04/06/2022 05:45:00,3.9,75.92,4.9,0,weather-pro-1
04/06/2022 05:50:00,2.3,76.09,5.6,0,weather-pro-1
04/06/2022 05:55:00,3.7,75.11,5.6,0,weather-pro-1
04/06/2022 06:00:00,3,74.99,3.6,0,weather-pro-1
04/06/2022 06:05:00,3,75.97,3.6,0,weather-pro-1
04/06/2022 06:10:00,2,75.76,3.8,0,weather-pro-1
04/06/2022 06:15:00,3.3,74.46,3.8,0,weather-pro-1
04/06/2022 06:20:00,3.9,74.75,3.8,0,weather-pro-1
04/06/2022 06:25:00,3.1,74.17,4.6,0,weather-pro-1
04/06/2022 06:30:00,2.7,74.04,3,0,weather-pro-1
04/06/2022 06:35:00,3.7,75.91,3.4,0,weather-pro-1
04/06/2022 06:40:00,3.6,75,3.7,0,weather-pro-1
04/06/2022 06:45:00,2.7,75.76,4.3,0,weather-pro-1
04/06/2022 06:50:00,3.9,74.53,4.5,0,weather-pro-1
04/06/2022 06:55:00,2.5,74.84,3.6,0,weather-pro-1
04/06/2022 07:00:00,4,69.88,5.4,1,weather-pro-1
04/06/2022 07:05:00,3.6,68.98,6,1,weather-pro-1
04/06/2022 07:10:00,3.9,69.38,5.6,1,weather-pro-1
04/06/2022 07:15:00,4.6,70.43,5.8,1,weather-pro-1
04/06/2022 07:20:00,4,70.69,4.6,1,weather-pro-1
04/06/2022 07:25:00,4.4,70.72,6.3,1,weather-pro-1
04/06/2022 07:30:00,4,69.2,5.3,1,weather-pro-1
04/06/2022 07:35:00,3.3,69.52,4.5,1,weather-pro-1
04/06/2022 07:40:00,4.1,69.21,6.2,1,weather-pro-1
04/06/2022 07:45:00,3.3,70.69,5.1,1,weather-pro-1
04/06/2022 07:50:00,4.8,70.53,5.1,1,weather-pro-1
04/06/2022 07:55:00,3.4,69.83,6.4,1,weather-pro-1
04/06/2022 08:00:00,6.9,60.76,0,2,weather-pro-1
04/06/2022 08:05:00,6.3,59.84,0,2,weather-pro-1
04/06/2022 08:10:00,6.8,60.59,0,2,weather-pro-1
04/06/2022 08:15:00,7,61.72,0.1,2,weather-pro-1
04/06/2022 08:20:00,6.3,59.8,0,2,weather-pro-1
04/06/2022 08:25:00,7.6,61.61,0.8,2,weather-pro-1
04/06/2022 08:30:00,7,60.88,0,2,weather-pro-1
04/06/2022 08:35:00,7,61.39,0,2,weather-pro-1
04/06/2022 08:40:00,6.2,60.44,0.2,2,weather-pro-1
04/06/2022 08:45:00,7.6,60.68,0.2,2,weather-pro-1
04/06/2022 08:50:00,7.6,61.04,0,2,weather-pro-1
04/06/2022 08:55:00,6.6,61.49,0.4,2,weather-pro-1
04/06/2022 09:00:00,10,53.58,5.4,4,weather-pro-1
04/06/2022 09:05:00,10.5,53.16,5.8,4,weather-pro-1
04/06/2022 09:10:00,10.1,53.29,5.3,4,weather-pro-1
04/06/2022 09:15:00,10.5,54,4.7,4,weather-pro-1
04/06/2022 09:20:00,9.1,53.69,6.2,4,weather-pro-1
04/06/2022 09:25:00,9.7,53.88,5.4,4,weather-pro-1
04/06/2022 09:30:00,9.9,53.23,6.2,4,weather-pro-1
04/06/2022 09:35:00,9.8,53.75,4.7,4,weather-pro-1
04/06/2022 09:40:00,10.8,53,5.3,4,weather-pro-1
04/06/2022 09:45:00,9.2,54.08,5.5,4,weather-pro-1
04/06/2022 09:50:00,10.8,53.01,6.2,4,weather-pro-1
04/06/2022 09:55:00,9.6,53.9,5.8,4,weather-pro-1
04/06/2022 10:00:00,13,43.91,3.6,6,weather-pro-1
04/06/2022 10:05:00,13.5,44.81,4,6,weather-pro-1
04/06/2022 10:10:00,12.8,43.2,3.9,6,weather-pro-1
04/06/2022 10:15:00,12.8,44.02,3,6,weather-pro-1
04/06/2022 10:20:00,12.4,44.09,4,6,weather-pro-1
04/06/2022 10:25:00,12.5,44.71,3.7,6,weather-pro-1
04/06/2022 10:30:00,14,43.2,4.1,6,weather-pro-1
04/06/2022 10:35:00,13.5,44.18,3.1,6,weather-pro-1
04/06/2022 10:40:00,13.3,43.46,3,6,weather-pro-1
04/06/2022 10:45:00,13.7,43.81,4.2,6,weather-pro-1
04/06/2022 10:50:00,13.1,44.6,4.2,6,weather-pro-1
04/06/2022 10:55:00,13.1,43.4,3.8,6,weather-pro-1
04/06/2022 11:00:00,15,41.24,7.3,6,weather-pro-1
04/06/2022 11:05:00,15,41.35,8,6,weather-pro-1
04/06/2022 11:10:00,14.2,41.67,6.3,6,weather-pro-1
04/06/2022 11:15:00,14.4,40.92,6.7,6,weather-pro-1
04/06/2022 11:20:00,15.8,41.71,6.9,6,weather-pro-1
04/06/2022 11:25:00,14.7,41.92,7.2,6,weather-pro-1
04/06/2022 11:30:00,15.6,41.23,7,6,weather-pro-1
04/06/2022 11:35:00,14.2,40.68,6.9,6,weather-pro-1
04/06/2022 11:40:00,15,40.8,7.9,6,weather-pro-1
04/06/2022 11:45:00,15.5,41.08,7.2,6,weather-pro-1
04/06/2022 11:50:00,14.5,41.71,7,6,weather-pro-1
04/06/2022 11:55:00,14.5,40.67,7.5,6,weather-pro-1
04/06/2022 12:00:00,18,36.76,5.4,7,weather-pro-1
04/06/2022 12:05:00,18.1,37.04,5,7,weather-pro-1
04/06/2022 12:10:00,18.6,37.1,5.2,7,weather-pro-1
04/06/2022 12:15:00,17.4,36.79,6.4,7,weather-pro-1
04/06/2022 12:20:00,17.8,37.65,5.9,7,weather-pro-1
04/06/2022 12:25:00,18.1,37.03,6.2,7,weather-pro-1
04/06/2022 12:30:00,17.6,36.07,5.7,7,weather-pro-1
04/06/2022 12:35:00,18,37.53,5.1,7,weather-pro-1
04/06/2022 12:40:00,18.8,36.59,6.1,7,weather-pro-1
04/06/2022 12:45:00,18.9,35.91,5.7,7,weather-pro-1
04/06/2022 12:50:00,18.8,36.15,6.1,7,weather-pro-1
04/06/2022 12:55:00,17.9,35.96,4.9,7,weather-pro-1
04/06/2022 13:00:00,20,28.13,3.6,7,weather-pro-1
04/06/2022 13:05:00,19,27.86,3.1,7,weather-pro-1
04/06/2022 13:10:00,19.7,27.21,3.9,7,weather-pro-1
04/06/2022 13:15:00,21,28.64,4.1,7,weather-pro-1
04/06/2022 13:20:00,19.6,28.14,4.3,7,weather-pro-1
04/06/2022 13:25:00,20.4,27.56,3,7,weather-pro-1
04/06/2022 13:30:00,19.6,28.88,2.9,7,weather-pro-1
04/06/2022 13:35:00,20.6,28.29,3.3,7,weather-pro-1
04/06/2022 13:40:00,20.9,28.02,4.5,7,weather-pro-1
04/06/2022 13:45:00,20.3,28.39,3.3,7,weather-pro-1
04/06/2022 13:50:00,20.6,28.19,2.9,7,weather-pro-1
04/06/2022 13:55:00,19.6,27.52,4.2,7,weather-pro-1
04/06/2022 14:00:00,20.9,26.51,3.6,8,weather-pro-1
04/06/2022 14:05:00,20.6,26.59,2.9,8,weather-pro-1
04/06/2022 14:10:00,21.7,25.9,2.8,8,weather-pro-1
04/06/2022 14:15:00,20.3,27.2,3.3,8,weather-pro-1
04/06/2022 14:20:00,21.3,25.81,3.7,8,weather-pro-1
04/06/2022 14:25:00,21.6,26.38,4.3,8,weather-pro-1
04/06/2022 14:30:00,20.2,26.16,3,8,weather-pro-1
04/06/2022 14:35:00,20,27.29,2.6,8,weather-pro-1
04/06/2022 14:40:00,20.1,26.95,3.8,8,weather-pro-1
04/06/2022 14:45:00,20.8,25.53,4.2,8,weather-pro-1
04/06/2022 14:50:00,20.5,27.36,4.3,8,weather-pro-1
04/06/2022 14:55:00,20.5,25.99,3.6,8,weather-pro-1
04/06/2022 15:00:00,22,21.52,7.6,7,weather-pro-1
04/06/2022 15:05:00,23,22.12,8.1,7,weather-pro-1
04/06/2022 15:10:00,21.7,22,8.2,7,weather-pro-1
04/06/2022 15:15:00,21.7,22.33,7.2,7,weather-pro-1
04/06/2022 15:20:00,21.4,22.09,7.1,7,weather-pro-1
04/06/2022 15:25:00,21.5,21.18,7.9,7,weather-pro-1
04/06/2022 15:30:00,21.7,22.2,7.5,7,weather-pro-1
04/06/2022 15:35:00,22.2,22.11,8.6,7,weather-pro-1
04/06/2022 15:40:00,22.6,20.99,7.7,7,weather-pro-1
04/06/2022 15:45:00,21.3,20.73,6.7,7,weather-pro-1
04/06/2022 15:50:00,22.9,21.57,8.2,7,weather-pro-1
04/06/2022 15:55:00,22.4,21.04,6.9,7,weather-pro-1
04/06/2022 16:00:00,22,24.88,13,5,weather-pro-1
04/06/2022 16:05:00,22.3,25.49,12.8,5,weather-pro-1
04/06/2022 16:10:00,22.2,24.6,12.8,5,weather-pro-1
04/06/2022 16:15:00,21.7,24.54,13.7,5,weather-pro-1
04/06/2022 16:20:00,22.5,24.95,12.3,5,weather-pro-1
04/06/2022 16:25:00,21.7,23.91,13.5,5,weather-pro-1
04/06/2022 16:30:00,22.4,25.33,12.4,5,weather-pro-1
04/06/2022 16:35:00,22.1,25.71,12.6,5,weather-pro-1
04/06/2022 16:40:00,22.4,24.51,12.5,5,weather-pro-1
04/06/2022 16:45:00,21.8,24.45,13,5,weather-pro-1
04/06/2022 16:50:00,22.6,24.57,12.2,5,weather-pro-1
04/06/2022 16:55:00,21.5,25.03,14,5,weather-pro-1
04/06/2022 17:00:00,22,24.64,12.5,4,weather-pro-1
04/06/2022 17:05:00,21.8,24.84,11.5,4,weather-pro-1
04/06/2022 17:10:00,22,24.84,12.6,4,weather-pro-1
04/06/2022 17:15:00,22.2,23.64,13.2,4,weather-pro-1
04/06/2022 17:20:00,21.1,23.94,13.4,4,weather-pro-1
04/06/2022 17:25:00,21.2,25.16,12.4,4,weather-pro-1
04/06/2022 17:30:00,21.1,25.38,13,4,weather-pro-1
04/06/2022 17:35:00,22.8,24.8,13.1,4,weather-pro-1
04/06/2022 17:40:00,22.5,24.65,12.1,4,weather-pro-1
04/06/2022 17:45:00,22.8,25.06,13.5,4,weather-pro-1
04/06/2022 17:50:00,22.5,25,12,4,weather-pro-1
04/06/2022 17:55:00,21.9,24.29,12.4,4,weather-pro-1
04/06/2022 18:00:00,21,22.88,13,2,weather-pro-1
04/06/2022 18:05:00,20.8,22.95,13.9,2,weather-pro-1
04/06/2022 18:10:00,20.2,22.62,12.4,2,weather-pro-1
04/06/2022 18:15:00,21.7,23.27,12.8,2,weather-pro-1
04/06/2022 18:20:00,21.6,23.84,13.2,2,weather-pro-1
04/06/2022 18:25:00,21.4,22.21,12,2,weather-pro-1
04/06/2022 18:30:00,20.3,22.03,12.5,2,weather-pro-1
04/06/2022 18:35:00,21,23.49,13.7,2,weather-pro-1
04/06/2022 18:40:00,20.8,22.93,13.1,2,weather-pro-1
04/06/2022 18:45:00,21.3,21.96,13.2,2,weather-pro-1
04/06/2022 18:50:00,20.6,22.97,14,2,weather-pro-1
04/06/2022 18:55:00,20.6,22.4,13.3,2,weather-pro-1
04/06/2022 19:00:00,18,27.57,5.4,0,weather-pro-1
04/06/2022 19:05:00,17.2,27.75,5,0,weather-pro-1
04/06/2022 19:10:00,17.6,27.45,4.7,0,weather-pro-1
04/06/2022 19:15:00,17.6,27.48,4.4,0,weather-pro-1
04/06/2022 19:20:00,18.1,26.6,4.6,0,weather-pro-1
04/06/2022 19:25:00,17.3,28.22,5.5,0,weather-pro-1
04/06/2022 19:30:00,17.8,27.87,6.4,0,weather-pro-1
04/06/2022 19:35:00,17.3,26.78,4.7,0,weather-pro-1
04/06/2022 19:40:00,17.9,27.55,5.8,0,weather-pro-1
04/06/2022 19:45:00,18,26.94,5.6,0,weather-pro-1
04/06/2022 19:50:00,17.8,28.43,5,0,weather-pro-1
04/06/2022 19:55:00,17,28.5,5.3,0,weather-pro-1
04/06/2022 20:00:00,16.1,31.09,7.1,0,weather-pro-1
04/06/2022 20:05:00,16,30.55,6.5,0,weather-pro-1
04/06/2022 20:10:00,16.5,30.84,6.1,0,weather-pro-1
04/06/2022 20:15:00,16.3,30.18,7.9,0,weather-pro-1
04/06/2022 20:20:00,15.6,31.04,7.2,0,weather-pro-1
04/06/2022 20:25:00,16.6,31.84,6.9,0,weather-pro-1
04/06/2022 20:30:00,15.9,31.29,8,0,weather-pro-1
04/06/2022 20:35:00,16.2,31.12,6.3,0,weather-pro-1
04/06/2022 20:40:00,15.5,31.06,6.5,0,weather-pro-1
04/06/2022 20:45:00,16.9,30.16,7.7,0,weather-pro-1
04/06/2022 20:50:00,16.1,31.16,7.7,0,weather-pro-1
04/06/2022 20:55:00,15.7,30.5,7.5,0,weather-pro-1
04/06/2022 21:00:00,17,25.34,9.4,0,weather-pro-1
04/06/2022 21:05:00,16.8,26.24,10.3,0,weather-pro-1
04/06/2022 21:10:00,17.1,24.97,10,0,weather-pro-1
04/06/2022 21:15:00,16.6,25.6,8.8,0,weather-pro-1
04/06/2022 21:20:00,16.6,24.49,8.9,0,weather-pro-1
04/06/2022 21:25:00,17.7,25.16,10.3,0,weather-pro-1
04/06/2022 21:30:00,17.4,25.77,9.3,0,weather-pro-1
04/06/2022 21:35:00,16.2,25.11,8.5,0,weather-pro-1
04/06/2022 21:40:00,17.8,25.56,9.1,0,weather-pro-1
04/06/2022 21:45:00,17.1,25.45,10.1,0,weather-pro-1
04/06/2022 21:50:00,17.4,24.42,8.8,0,weather-pro-1
04/06/2022 21:55:00,17.7,25.71,9.6,0,weather-pro-1
04/06/2022 22:00:00,16,25.06,11.2,0,weather-pro-1
04/06/2022 22:05:00,15.6,24.79,11.9,0,weather-pro-1
04/06/2022 22:10:00,15.5,25.76,11.2,0,weather-pro-1
04/06/2022 22:15:00,16,25.03,11.3,0,weather-pro-1
04/06/2022 22:20:00,15.5,24.86,10.9,0,weather-pro-1
04/06/2022 22:25:00,15.6,24.18,11.1,0,weather-pro-1
04/06/2022 22:30:00,15.5,25.35,11.3,0,weather-pro-1
04/06/2022 22:35:00,15.4,25.61,11,0,weather-pro-1
04/06/2022 22:40:00,15.2,25.53,11.3,0,weather-pro-1
04/06/2022 22:45:00,16,25.81,11.7,0,weather-pro-1
04/06/2022 22:50:00,15.2,24.49,11.1,0,weather-pro-1
04/06/2022 22:55:00,15,24.57,10.8,0,weather-pro-1
04/06/2022 23:00:00,13,38.3,3.6,0,weather-pro-1
04/06/2022 23:05:00,13.4,37.8,4.5,0,weather-pro-1
04/06/2022 23:10:00,12.5,37.67,4.5,0,weather-pro-1
04/06/2022 23:15:00,13.7,38.64,3.1,0,weather-pro-1
04/06/2022 23:20:00,12.9,37.54,3.8,0,weather-pro-1
04/06/2022 23:25:00,13.9,37.82,4.3,0,weather-pro-1
04/06/2022 23:30:00,13.3,38.06,3.6,0,weather-pro-1
04/06/2022 23:35:00,13.3,37.36,3.6,0,weather-pro-1
04/06/2022 23:40:00,12.7,37.73,4.3,0,weather-pro-1
04/06/2022 23:45:00,13.6,37.56,4.1,0,weather-pro-1
04/06/2022 23:50:00,13.5,37.82,3.7,0,weather-pro-1
04/06/2022 23:55:00,13.2,39.12,4.4,0,weather-pro-1
04/07/2022 00:00:00,11,46.61,5.4,0,weather-pro-1
04/07/2022 00:05:00,11.2,46.7,5.4,0,weather-pro-1
04/07/2022 00:10:00,10.8,47.42,6,0,weather-pro-1
04/07/2022 00:15:00,11.5,47.17,5.3,0,weather-pro-1
04/07/2022 00:20:00,11.4,46.27,5.4,0,weather-pro-1
04/07/2022 00:25:00,11.6,47.46,4.4,0,weather-pro-1
04/07/2022 00:30:00,10.8,46.05,6.1,0,weather-pro-1
04/07/2022 00:35:00,11.4,46.8,5.8,0,weather-pro-1
04/07/2022 00:40:00,10.9,47.27,5.9,0,weather-pro-1
04/07/2022 00:45:00,11.1,45.73,4.4,0,weather-pro-1
04/07/2022 00:50:00,10.9,45.78,5.2,0,weather-pro-1
04/07/2022 00:55:00,11.3,45.62,5.7,0,weather-pro-1
04/07/2022 01:00:00,11,46.61,5.4,0,weather-pro-1
04/07/2022 01:05:00,11.6,45.8,4.9,0,weather-pro-1
04/07/2022 01:10:00,11.8,47.43,5.1,0,weather-pro-1
04/07/2022 01:15:00,11.4,47.39,5.6,0,weather-pro-1
04/07/2022 01:20:00,10.4,47.18,4.4,0,weather-pro-1
04/07/2022 01:25:00,10.1,46.79,4.7,0,weather-pro-1
04/07/2022 01:30:00,10.6,46.46,4.7,0,weather-pro-1
04/07/2022 01:35:00,11,46.32,4.6,0,weather-pro-1
04/07/2022 01:40:00,11.1,46.17,5.6,0,weather-pro-1
04/07/2022 01:45:00,10.7,46.16,4.5,0,weather-pro-1
04/07/2022 01:50:00,11,46.05,5.2,0,weather-pro-1
04/07/2022 01:55:00,10.9,47.41,4.7,0,weather-pro-1
04/07/2022 02:00:00,13.7,39.54,3.6,0,weather-pro-1
04/07/2022 02:05:00,12.9,39.82,3.4,0,weather-pro-1
04/07/2022 02:10:00,14.4,39.32,3.7,0,weather-pro-1
04/07/2022 02:15:00,14.6,38.7,3.7,0,weather-pro-1
04/07/2022 02:20:00,14.3,39.6,3,0,weather-pro-1
04/07/2022 02:25:00,13.3,39.98,3.3,0,weather-pro-1
04/07/2022 02:30:00,14.2,40.13,4.2,0,weather-pro-1
04/07/2022 02:35:00,13.1,39.96,3.9,0,weather-pro-1
04/07/2022 02:40:00,13.3,39.27,2.7,0,weather-pro-1
04/07/2022 02:45:00,14.6,39.73,3.1,0,weather-pro-1
04/07/2022 02:50:00,14.2,39.26,3.7,0,weather-pro-1
04/07/2022 02:55:00,14.2,40.01,4.5,0,weather-pro-1
04/07/2022 03:00:00,13,50.65,5.4,0,weather-pro-1
04/07/2022 03:05:00,12.1,51.24,5.1,0,weather-pro-1
04/07/2022 03:10:00,13.1,51.59,6.4,0,weather-pro-1
04/07/2022 03:15:00,13.7,50.65,4.9,0,weather-pro-1
04/07/2022 03:20:00,13.4,51.63,4.4,0,weather-pro-1
04/07/2022 03:25:00,12,50.77,5.7,0,weather-pro-1
04/07/2022 03:30:00,12.5,50.45,6.3,0,weather-pro-1
04/07/2022 03:35:00,12.4,50.68,5.4,0,weather-pro-1
04/07/2022 03:40:00,13.7,50.1,6.2,0,weather-pro-1
04/07/2022 03:45:00,12.7,50.29,5.8,0,weather-pro-1
04/07/2022 03:50:00,12.8,51.32,6.3,0,weather-pro-1
04/07/2022 03:55:00,12.7,50.23,5.5,0,weather-pro-1
04/07/2022 04:00:00,13,50.65,5.4,0,weather-pro-1
04/07/2022 04:05:00,12.7,50.85,6.1,0,weather-pro-1
04/07/2022 04:10:00,12.1,49.98,5.2,0,weather-pro-1
04/07/2022 04:15:00,13.7,50.58,5.4,0,weather-pro-1
04/07/2022 04:20:00,12.9,49.73,5.5,0,weather-pro-1
