time,temperature,humidity,windspeed,uvindex,devicename
04/10/2022 22:20:00,7.7,69.65,28,0,weather-pro-2
04/10/2022 22:25:00,7.8,70.63,28.5,0,weather-pro-2
04/10/2022 22:30:00,6.8,70.08,27.6,0,weather-pro-2
04/10/2022 22:35:00,7.7,71.03,28,0,weather-pro-2
04/10/2022 22:40:00,6.5,70.24,27.4,0,weather-pro-2
04/10/2022 22:45:00,6,71.49,27.1,0,weather-pro-2
04/10/2022 22:50:00,6.9,71.34,27.1,0,weather-pro-2
04/10/2022 22:55:00,6.2,70.45,27.7,0,weather-pro-2
04/10/2022 23:00:00,6.9,66.1,7.4,0,weather-pro-2
04/10/2022 23:05:00,7.5,65.66,7.9,0,weather-pro-2
04/10/2022 23:10:00,7.8,66.08,7.3,0,weather-pro-2
04/10/2022 23:15:00,7.6,67.04,6.5,0,weather-pro-2
04/10/2022 23:20:00,6.1,66.15,6.6,0,weather-pro-2
04/10/2022 23:25:00,6.4,66.81,6.6,0,weather-pro-2
04/10/2022 23:30:00,7.6,66.07,7.9,0,weather-pro-2
04/10/2022 23:35:00,6.6,65.93,7.3,0,weather-pro-2
04/10/2022 23:40:00,7.5,66.89,7.7,0,weather-pro-2
04/10/2022 23:45:00,7.9,67.02,8.1,0,weather-pro-2
04/10/2022 23:50:00,7.7,66.36,7.5,0,weather-pro-2
04/10/2022 23:55:00,7.8,65.34,7.5,0,weather-pro-2
04/11/2022 00:00:00,7,65.62,3.6,0,weather-pro-2
04/11/2022 00:05:00,7.6,64.68,3.3,0,weather-pro-2
04/11/2022 00:10:00,6.7,66.46,4.4,0,weather-pro-2
04/11/2022 00:15:00,7,65.3,3,0,weather-pro-2
04/11/2022 00:20:00,6.1,66.02,2.9,0,weather-pro-2
04/11/2022 00:25:00,6.6,65.65,4.3,0,weather-pro-2
04/11/2022 00:30:00,7.4,65.85,3.4,0,weather-pro-2
04/11/2022 00:35:00,6.6,64.63,3.2,0,weather-pro-2
04/11/2022 00:40:00,7.9,66.08,3.1,0,weather-pro-2
04/11/2022 00:45:00,6.1,65.62,2.8,0,weather-pro-2
04/11/2022 00:50:00,8,66.54,2.9,0,weather-pro-2
04/11/2022 00:55:00,7.5,64.79,2.7,0,weather-pro-2
04/11/2022 01:00:00,6,65.39,18.4,0,weather-pro-2
04/11/2022 01:05:00,5.9,64.87,18.6,0,weather-pro-2
04/11/2022 01:10:00,5.5,64.81,18,0,weather-pro-2
04/11/2022 01:15:00,6.2,65.39,19.3,0,weather-pro-2
04/11/2022 01:20:00,6.2,65.27,19,0,weather-pro-2
04/11/2022 01:25:00,5.2,65.24,18,0,weather-pro-2
04/11/2022 01:30:00,6.2,64.52,18.7,0,weather-pro-2
04/11/2022 01:35:00,5.7,65.05,18,0,weather-pro-2
04/11/2022 01:40:00,6.1,65.27,17.5,0,weather-pro-2
04/11/2022 01:45:00,5.8,66.32,17.7,0,weather-pro-2
04/11/2022 01:50:00,5.8,66.39,17.4,0,weather-pro-2
04/11/2022 01:55:00,6.1,66.1,19.2,0,weather-pro-2
04/11/2022 02:00:00,6,65.59,20.3,0,weather-pro-2
04/11/2022 02:05:00,5.4,66.1,19.7,0,weather-pro-2
04/11/2022 02:10:00,6.6,65.27,20.9,0,weather-pro-2
04/11/2022 02:15:00,6.1,65.41,20,0,weather-pro-2
04/11/2022 02:20:00,6.8,65.76,20.7,0,weather-pro-2
04/11/2022 02:25:00,5.9,65.04,19.4,0,weather-pro-2
04/11/2022 02:30:00,5.6,66.09,20.9,0,weather-pro-2
04/11/2022 02:35:00,5.8,65.26,20.1,0,weather-pro-2
04/11/2022 02:40:00,5.3,65.03,19.8,0,weather-pro-2
04/11/2022 02:45:00,5.2,65.07,20.2,0,weather-pro-2
04/11/2022 02:50:00,6.3,65.92,21.1,0,weather-pro-2
04/11/2022 02:55:00,6.2,65.58,20.2,0,weather-pro-2
04/11/2022 03:00:00,5,65.16,18.4,0,weather-pro-2
04/11/2022 03:05:00,4.6,65.12,19.1,0,weather-pro-2
04/11/2022 03:10:00,5.6,65.88,17.7,0,weather-pro-2
04/11/2022 03:15:00,6,64.33,19.4,0,weather-pro-2
04/11/2022 03:20:00,5.9,65.25,18.1,0,weather-pro-2
04/11/2022 03:25:00,4.4,64.52,17.7,0,weather-pro-2
04/11/2022 03:30:00,4.2,64.44,18.4,0,weather-pro-2
04/11/2022 03:35:00,4.6,65.89,17.4,0,weather-pro-2
04/11/2022 03:40:00,4.6,64.17,17.8,0,weather-pro-2
04/11/2022 03:45:00,4.9,65.39,17.5,0,weather-pro-2
04/11/2022 03:50:00,4.1,65.33,18.1,0,weather-pro-2
04/11/2022 03:55:00,4.5,64.26,18.2,0,weather-pro-2
04/11/2022 04:00:00,5,60.55,22.3,0,weather-pro-2
04/11/2022 04:05:00,4.6,60.91,23,0,weather-pro-2
04/11/2022 04:10:00,4.7,59.71,21.5,0,weather-pro-2
04/11/2022 04:15:00,5.9,61.26,23.3,0,weather-pro-2
04/11/2022 04:20:00,5.7,60.63,22.7,0,weather-pro-2
04/11/2022 04:25:00,5.8,61.37,23,0,weather-pro-2
04/11/2022 04:30:00,5,59.65,22.2,0,weather-pro-2
04/11/2022 04:35:00,5.7,60.63,22,0,weather-pro-2
04/11/2022 04:40:00,5.5,60.74,22.3,0,weather-pro-2
04/11/2022 04:45:00,4,60.4,21.5,0,weather-pro-2
04/11/2022 04:50:00,5.8,60.43,23.2,0,weather-pro-2
04/11/2022 04:55:00,5.3,61.01,22.5,0,weather-pro-2
04/11/2022 05:00:00,4,65.2,22,0,weather-pro-2
04/11/2022 05:05:00,4.8,65.37,22.7,0,weather-pro-2
04/11/2022 05:10:00,3.3,66,22.4,0,weather-pro-2
04/11/2022 05:15:00,3.4,65.37,21.4,0,weather-pro-2
04/11/2022 05:20:00,4.4,65.19,21.2,0,weather-pro-2
04/11/2022 05:25:00,3.7,65.64,22.2,0,weather-pro-2
04/11/2022 05:30:00,3.9,65.91,22.5,0,weather-pro-2
04/11/2022 05:35:00,5,64.74,21.9,0,weather-pro-2
04/11/2022 05:40:00,3.9,65.5,22.8,0,weather-pro-2
04/11/2022 05:45:00,4.4,64.21,22.5,0,weather-pro-2
04/11/2022 05:50:00,4.8,65.1,22,0,weather-pro-2
04/11/2022 05:55:00,3.5,64.92,22.9,0,weather-pro-2
04/11/2022 06:00:00,4,64.94,22.3,0,weather-pro-2
04/11/2022 06:05:00,3.7,65.73,21.7,0,weather-pro-2
04/11/2022 06:10:00,3.3,64.23,22.3,0,weather-pro-2
04/11/2022 06:15:00,4.7,65.66,21.5,0,weather-pro-2
04/11/2022 06:20:00,3.9,64.52,22.2,0,weather-pro-2
04/11/2022 06:25:00,4.4,64.56,21.6,0,weather-pro-2
04/11/2022 06:30:00,4.5,63.96,22.8,0,weather-pro-2
04/11/2022 06:35:00,3.5,64.29,21.4,0,weather-pro-2
04/11/2022 06:40:00,4.8,65.24,23,0,weather-pro-2
04/11/2022 06:45:00,3.1,65.09,21.9,0,weather-pro-2
04/11/2022 06:50:00,3.3,65.77,21.4,0,weather-pro-2
04/11/2022 06:55:00,4.8,65.33,21.4,0,weather-pro-2
04/11/2022 07:00:00,4,64.94,11.2,1,weather-pro-2
04/11/2022 07:05:00,5,65.86,10.3,1,weather-pro-2
04/11/2022 07:10:00,3.4,65.68,11.2,1,weather-pro-2
04/11/2022 07:15:00,3.3,64.8,11.1,1,weather-pro-2
04/11/2022 07:20:00,3.1,63.96,11.7,1,weather-pro-2
04/11/2022 07:25:00,5,64.47,12.1,1,weather-pro-2
04/11/2022 07:30:00,5,64.2,12,1,weather-pro-2
04/11/2022 07:35:00,3.5,65.76,11.3,1,weather-pro-2
04/11/2022 07:40:00,4.9,64.59,11,1,weather-pro-2
04/11/2022 07:45:00,3.3,64.24,10.9,1,weather-pro-2
04/11/2022 07:50:00,3.3,65.25,10.7,1,weather-pro-2
04/11/2022 07:55:00,3.2,64.52,11.8,1,weather-pro-2
04/11/2022 08:00:00,5,65.21,20.3,1,weather-pro-2
04/11/2022 08:05:00,4.3,64.37,20.1,1,weather-pro-2
04/11/2022 08:10:00,5.5,65.94,20.8,1,weather-pro-2
04/11/2022 08:15:00,4.2,65.36,20.5,1,weather-pro-2
04/11/2022 08:20:00,4.6,65.73,20.2,1,weather-pro-2
04/11/2022 08:25:00,4.1,66.06,19.9,1,weather-pro-2
04/11/2022 08:30:00,5.4,65.15,19.8,1,weather-pro-2
04/11/2022 08:35:00,6,66.1,19.4,1,weather-pro-2
04/11/2022 08:40:00,4.7,65.39,19.9,1,weather-pro-2
04/11/2022 08:45:00,5,65.02,19.7,1,weather-pro-2
04/11/2022 08:50:00,5.1,65.23,20.1,1,weather-pro-2
04/11/2022 08:55:00,5.1,65.27,19.8,1,weather-pro-2
04/11/2022 09:00:00,6,60.8,27.7,3,weather-pro-2
04/11/2022 09:05:00,5.4,60.94,28.1,3,weather-pro-2
04/11/2022 09:10:00,7,60.19,26.8,3,weather-pro-2
04/11/2022 09:15:00,6.6,61.65,27.6,3,weather-pro-2
04/11/2022 09:20:00,6.6,60.63,27.4,3,weather-pro-2
04/11/2022 09:25:00,5.5,60.49,28.5,3,weather-pro-2
04/11/2022 09:30:00,6.2,61.57,27.5,3,weather-pro-2
04/11/2022 09:35:00,6.1,60.87,27.9,3,weather-pro-2
04/11/2022 09:40:00,5.4,61.6,27.3,3,weather-pro-2
04/11/2022 09:45:00,5.4,61.54,27.6,3,weather-pro-2
04/11/2022 09:50:00,6.1,61.17,27.1,3,weather-pro-2
04/11/2022 09:55:00,6.9,59.91,28.1,3,weather-pro-2
04/11/2022 10:00:00,7,56.75,24.1,4,weather-pro-2
04/11/2022 10:05:00,6.3,56.82,23.3,4,weather-pro-2
04/11/2022 10:10:00,7.3,56.09,24.3,4,weather-pro-2
04/11/2022 10:15:00,6.3,55.98,23.3,4,weather-pro-2
04/11/2022 10:20:00,7.2,55.84,24.7,4,weather-pro-2
04/11/2022 10:25:00,7.2,56.24,24.5,4,weather-pro-2
04/11/2022 10:30:00,8,57.62,24,4,weather-pro-2
04/11/2022 10:35:00,6.3,56.26,25.1,4,weather-pro-2
04/11/2022 10:40:00,6.3,55.92,24.3,4,weather-pro-2
04/11/2022 10:45:00,6.9,57.75,24.5,4,weather-pro-2
04/11/2022 10:50:00,6.6,56.75,24.4,4,weather-pro-2
04/11/2022 10:55:00,7.5,55.92,24.8,4,weather-pro-2
04/11/2022 11:00:00,8.9,53.4,28.9,4,weather-pro-2
04/11/2022 11:05:00,9.7,53.92,29.8,4,weather-pro-2
04/11/2022 11:10:00,8.6,53.43,28.2,4,weather-pro-2
04/11/2022 11:15:00,8.1,53.67,29.5,4,weather-pro-2
04/11/2022 11:20:00,8.2,52.68,28.1,4,weather-pro-2
04/11/2022 11:25:00,8.9,53.31,28,4,weather-pro-2
04/11/2022 11:30:00,8.6,54.22,28.9,4,weather-pro-2
04/11/2022 11:35:00,9.1,53.86,28.4,4,weather-pro-2
04/11/2022 11:40:00,8.1,53.09,29.4,4,weather-pro-2
04/11/2022 11:45:00,8.5,53.08,28.3,4,weather-pro-2
04/11/2022 11:50:00,9.7,54.03,28.4,4,weather-pro-2
04/11/2022 11:55:00,8.3,53.02,29.6,4,weather-pro-2
04/11/2022 12:00:00,10,46.32,31.7,5,weather-pro-2
04/11/2022 12:05:00,9.8,46.67,32.6,5,weather-pro-2
04/11/2022 12:10:00,9,46.86,31.1,5,weather-pro-2
04/11/2022 12:15:00,9.5,45.88,31.9,5,weather-pro-2
04/11/2022 12:20:00,9.6,46.91,32.4,5,weather-pro-2
04/11/2022 12:25:00,10.7,45.43,32.1,5,weather-pro-2
04/11/2022 12:30:00,10.9,45.85,32.6,5,weather-pro-2
04/11/2022 12:35:00,9.4,47.09,31.9,5,weather-pro-2
04/11/2022 12:40:00,9.1,46.21,32,5,weather-pro-2
04/11/2022 12:45:00,10.6,47.3,32.6,5,weather-pro-2
04/11/2022 12:50:00,9.3,47.16,32.2,5,weather-pro-2
04/11/2022 12:55:00,10.5,47.15,31.7,5,weather-pro-2
04/11/2022 13:00:00,11,40.26,29.5,8,weather-pro-2
04/11/2022 13:05:00,11.9,39.97,30.4,8,weather-pro-2
04/11/2022 13:10:00,11.2,39.38,29.2,8,weather-pro-2
04/11/2022 13:15:00,11.5,40.99,29.8,8,weather-pro-2
04/11/2022 13:20:00,10.4,39.63,29.2,8,weather-pro-2
04/11/2022 13:25:00,11.2,40.93,29.8,8,weather-pro-2
04/11/2022 13:30:00,11.7,40.02,30.1,8,weather-pro-2
04/11/2022 13:35:00,10.7,39.63,29.3,8,weather-pro-2
04/11/2022 13:40:00,11.5,41.06,30.2,8,weather-pro-2
04/11/2022 13:45:00,11.8,39.54,28.5,8,weather-pro-2
04/11/2022 13:50:00,10.2,39.43,29.3,8,weather-pro-2
04/11/2022 13:55:00,10.7,40.88,29.7,8,weather-pro-2
04/11/2022 14:00:00,11.9,34.98,35.1,5,weather-pro-2
04/11/2022 14:05:00,12,34.03,36,5,weather-pro-2
04/11/2022 14:10:00,11.5,34.42,35.4,5,weather-pro-2
04/11/2022 14:15:00,12,35.88,34.5,5,weather-pro-2
04/11/2022 14:20:00,12.2,35.42,35.4,5,weather-pro-2
04/11/2022 14:25:00,10.9,35.93,35.2,5,weather-pro-2
04/11/2022 14:30:00,11.3,35.4,34.5,5,weather-pro-2
04/11/2022 14:35:00,11.8,35.55,35.3,5,weather-pro-2
04/11/2022 14:40:00,12.5,34.91,35,5,weather-pro-2
04/11/2022 14:45:00,11.4,35.21,35.9,5,weather-pro-2
04/11/2022 14:50:00,11.4,35.57,35.7,5,weather-pro-2
04/11/2022 14:55:00,12.8,35.04,35.4,5,weather-pro-2
04/11/2022 15:00:00,11,32.18,25.9,4,weather-pro-2
04/11/2022 15:05:00,10.8,32.43,25,4,weather-pro-2
04/11/2022 15:10:00,10.6,32.38,25.9,4,weather-pro-2
04/11/2022 15:15:00,11.7,33,25.2,4,weather-pro-2
04/11/2022 15:20:00,11.3,31.85,25.7,4,weather-pro-2
04/11/2022 15:25:00,11,32.27,26.6,4,weather-pro-2
04/11/2022 15:30:00,11.6,31.95,26.1,4,weather-pro-2
04/11/2022 15:35:00,10.3,32.9,26,4,weather-pro-2
04/11/2022 15:40:00,10.1,32.02,25.8,4,weather-pro-2
04/11/2022 15:45:00,11.5,31.94,26.2,4,weather-pro-2
04/11/2022 15:50:00,11.9,31.98,26.2,4,weather-pro-2
04/11/2022 15:55:00,10.9,31.86,26,4,weather-pro-2
04/11/2022 16:00:00,12,30.12,25.9,2,weather-pro-2
04/11/2022 16:05:00,11.8,29.73,26.8,2,weather-pro-2
04/11/2022 16:10:00,12.3,29.24,25.9,2,weather-pro-2
04/11/2022 16:15:00,11,30.83,25.5,2,weather-pro-2
04/11/2022 16:20:00,11.1,29.29,25.7,2,weather-pro-2
04/11/2022 16:25:00,12,30.38,26.8,2,weather-pro-2
04/11/2022 16:30:00,12.4,30.49,26.1,2,weather-pro-2
04/11/2022 16:35:00,12.7,30.82,24.9,2,weather-pro-2
04/11/2022 16:40:00,12.7,29.18,26.6,2,weather-pro-2
04/11/2022 16:45:00,12.8,30.58,25.9,2,weather-pro-2
04/11/2022 16:50:00,12.9,30.33,25.9,2,weather-pro-2
04/11/2022 16:55:00,11.1,30.54,26.5,2,weather-pro-2
04/11/2022 17:00:00,11,27.72,14.4,3,weather-pro-2
04/11/2022 17:05:00,10,26.88,14.5,3,weather-pro-2
04/11/2022 17:10:00,10.7,26.95,14.9,3,weather-pro-2
04/11/2022 17:15:00,11.5,28.05,14.2,3,weather-pro-2
04/11/2022 17:20:00,10.1,27.74,13.9,3,weather-pro-2
04/11/2022 17:25:00,10,27.23,15.1,3,weather-pro-2
04/11/2022 17:30:00,11.2,27.07,14.8,3,weather-pro-2
04/11/2022 17:35:00,10.3,28.53,14.7,3,weather-pro-2
04/11/2022 17:40:00,11.7,28.47,15.2,3,weather-pro-2
04/11/2022 17:45:00,10.6,27.5,14.2,3,weather-pro-2
04/11/2022 17:50:00,10.5,27.38,13.8,3,weather-pro-2
04/11/2022 17:55:00,10.7,27.74,14.9,3,weather-pro-2
04/11/2022 18:00:00,11,29.83,25.9,1,weather-pro-2
04/11/2022 18:05:00,10.7,30.29,26.4,1,weather-pro-2
04/11/2022 18:10:00,11.7,30.73,25,1,weather-pro-2
04/11/2022 18:15:00,10.7,29.22,25.2,1,weather-pro-2
04/11/2022 18:20:00,10.9,29.33,25.1,1,weather-pro-2
04/11/2022 18:25:00,11.5,29.44,25.3,1,weather-pro-2
04/11/2022 18:30:00,10.2,30.07,26.7,1,weather-pro-2
04/11/2022 18:35:00,10.1,30.09,25.3,1,weather-pro-2
04/11/2022 18:40:00,10.8,29.02,25.6,1,weather-pro-2
04/11/2022 18:45:00,10.3,29.87,26.8,1,weather-pro-2
04/11/2022 18:50:00,11.7,29.42,25.1,1,weather-pro-2
04/11/2022 18:55:00,10.4,29.31,26.7,1,weather-pro-2
04/11/2022 19:00:00,9,36.79,14.8,0,weather-pro-2
04/11/2022 19:05:00,8.5,36.81,14.3,0,weather-pro-2
04/11/2022 19:10:00,8.6,36.04,14.4,0,weather-pro-2
04/11/2022 19:15:00,9.7,36.34,14.7,0,weather-pro-2
04/11/2022 19:20:00,9.5,36.63,14.3,0,weather-pro-2
04/11/2022 19:25:00,9.6,36.41,15.1,0,weather-pro-2
04/11/2022 19:30:00,8.6,37.13,14.8,0,weather-pro-2
04/11/2022 19:35:00,8.4,36.23,15.7,0,weather-pro-2
04/11/2022 19:40:00,9.4,37.77,15.1,0,weather-pro-2
04/11/2022 19:45:00,8.8,36.25,14,0,weather-pro-2
04/11/2022 19:50:00,9.6,36.1,14.8,0,weather-pro-2
04/11/2022 19:55:00,8.2,36.63,14.2,0,weather-pro-2
04/11/2022 20:00:00,6,48.74,3.6,0,weather-pro-2
04/11/2022 20:05:00,5.1,48.19,2.7,0,weather-pro-2
04/11/2022 20:10:00,6.2,48.46,3.5,0,weather-pro-2
04/11/2022 20:15:00,5.1,48.04,4.3,0,weather-pro-2
04/11/2022 20:20:00,5.4,48.51,4.1,0,weather-pro-2
04/11/2022 20:25:00,6.2,48.07,4.1,0,weather-pro-2
04/11/2022 20:30:00,5.6,49.61,2.6,0,weather-pro-2
04/11/2022 20:35:00,6.7,49.06,3.3,0,weather-pro-2
04/11/2022 20:40:00,6,49.22,4.6,0,weather-pro-2
04/11/2022 20:45:00,5.4,48.45,4.1,0,weather-pro-2
04/11/2022 20:50:00,6,48.19,2.8,0,weather-pro-2
04/11/2022 20:55:00,5.8,48,4.4,0,weather-pro-2
04/11/2022 21:00:00,5,60.55,1.8,0,weather-pro-2
04/11/2022 21:05:00,4.8,60.69,1.9,0,weather-pro-2
04/11/2022 21:10:00,5.3,60.45,2.3,0,weather-pro-2
04/11/2022 21:15:00,4.4,61.25,1.8,0,weather-pro-2
04/11/2022 21:20:00,4,60.44,1.6,0,weather-pro-2
04/11/2022 21:25:00,4.3,61.36,2.2,0,weather-pro-2
04/11/2022 21:30:00,5.2,60.45,0.9,0,weather-pro-2
04/11/2022 21:35:00,4.1,60.93,2.5,0,weather-pro-2
04/11/2022 21:40:00,4,61.36,2.4,0,weather-pro-2
04/11/2022 21:45:00,4.2,60.46,1.2,0,weather-pro-2
04/11/2022 21:50:00,4,60.21,1.2,0,weather-pro-2
04/11/2022 21:55:00,5.7,60.29,2.3,0,weather-pro-2
04/11/2022 22:00:00,4,64.94,3.6,0,weather-pro-2
04/11/2022 22:05:00,4.6,65.21,4.3,0,weather-pro-2
04/11/2022 22:10:00,3.9,65.43,4.2,0,weather-pro-2
04/11/2022 22:15:00,4,64.07,3.4,0,weather-pro-2
04/11/2022 22:20:00,4.2,65.72,3.4,0,weather-pro-2
04/11/2022 22:25:00,3.1,65.5,3.7,0,weather-pro-2
04/11/2022 22:30:00,3.5,63.98,2.8,0,weather-pro-2
04/11/2022 22:35:00,4.4,65.32,3.2,0,weather-pro-2
04/11/2022 22:40:00,4.5,64.59,4.3,0,weather-pro-2
04/11/2022 22:45:00,4.7,64.78,4.3,0,weather-pro-2
04/11/2022 22:50:00,3.2,64.16,2.9,0,weather-pro-2
04/11/2022 22:55:00,3.1,64.35,2.7,0,weather-pro-2
04/11/2022 23:00:00,4,60.49,3.6,0,weather-pro-2
04/11/2022 23:05:00,4.9,60.05,3,0,weather-pro-2
04/11/2022 23:10:00,4.6,60.46,4.1,0,weather-pro-2
04/11/2022 23:15:00,4,61.41,3.8,0,weather-pro-2
04/11/2022 23:20:00,3.9,59.71,3.6,0,weather-pro-2
04/11/2022 23:25:00,3.5,59.76,4.4,0,weather-pro-2
04/11/2022 23:30:00,3.1,60.69,3,0,weather-pro-2
04/11/2022 23:35:00,4.3,60.34,4.3,0,weather-pro-2
04/11/2022 23:40:00,4.9,60,4,0,weather-pro-2
04/11/2022 23:45:00,3.9,59.82,4,0,weather-pro-2
04/11/2022 23:50:00,4.1,59.64,4.1,0,weather-pro-2
04/11/2022 23:55:00,4.6,60.71,4.6,0,weather-pro-2
04/12/2022 00:00:00,3,64.7,11.2,0,weather-pro-2
04/12/2022 00:05:00,3.2,63.73,11.1,0,weather-pro-2
04/12/2022 00:10:00,2.6,63.76,11.9,0,weather-pro-2
04/12/2022 00:15:00,2.2,65.62,11.7,0,weather-pro-2
04/12/2022 00:20:00,3.2,63.95,10.5,0,weather-pro-2
04/12/2022 00:25:00,2.6,64.26,11.4,0,weather-pro-2
04/12/2022 00:30:00,2.8,65.27,11.9,0,weather-pro-2
04/12/2022 00:35:00,2.8,64.81,11.5,0,weather-pro-2
04/12/2022 00:40:00,3.2,65.01,11.3,0,weather-pro-2
04/12/2022 00:45:00,3.9,64.57,10.8,0,weather-pro-2
04/12/2022 00:50:00,2.8,64,12,0,weather-pro-2
04/12/2022 00:55:00,2.9,65.16,11.2,0,weather-pro-2
04/12/2022 01:00:00,2,69.47,7.6,0,weather-pro-2
04/12/2022 01:05:00,2.9,68.95,8.3,0,weather-pro-2
04/12/2022 01:10:00,1,68.98,7.8,0,weather-pro-2
04/12/2022 01:15:00,1.3,69.33,7.6,0,weather-pro-2
04/12/2022 01:20:00,1.8,68.7,7.2,0,weather-pro-2
04/12/2022 01:25:00,1.8,69.37,7.7,0,weather-pro-2
04/12/2022 01:30:00,2.7,68.69,8.3,0,weather-pro-2
04/12/2022 01:35:00,1.8,68.68,7.7,0,weather-pro-2
04/12/2022 01:40:00,1.6,70.45,6.9,0,weather-pro-2
04/12/2022 01:45:00,2.4,70.19,8.4,0,weather-pro-2
04/12/2022 01:50:00,1.1,69.04,7.5,0,weather-pro-2
04/12/2022 01:55:00,2.9,69.01,7.8,0,weather-pro-2
04/12/2022 02:00:00,1.9,69.96,3.6,0,weather-pro-2
04/12/2022 02:05:00,2.6,69.47,4.4,0,weather-pro-2
04/12/2022 02:10:00,1.2,70.62,3,0,weather-pro-2
04/12/2022 02:15:00,1.7,70.65,3.8,0,weather-pro-2
04/12/2022 02:20:00,2.3,69.41,3.6,0,weather-pro-2
04/12/2022 02:25:00,1.5,69.28,4.4,0,weather-pro-2
04/12/2022 02:30:00,1.3,70.85,4.1,0,weather-pro-2
04/12/2022 02:35:00,2.9,69.21,3.3,0,weather-pro-2
04/12/2022 02:40:00,1.9,69.87,3.9,0,weather-pro-2
04/12/2022 02:45:00,1.3,70.27,4,0,weather-pro-2
04/12/2022 02:50:00,2.5,70.35,3.8,0,weather-pro-2
04/12/2022 02:55:00,1.4,69.32,3.4,0,weather-pro-2
04/12/2022 03:00:00,1,74.63,5.4,0,weather-pro-2
04/12/2022 03:05:00,1.6,74.79,6,0,weather-pro-2
04/12/2022 03:10:00,0.8,74.89,5.2,0,weather-pro-2
04/12/2022 03:15:00,1,74.77,6.2,0,weather-pro-2
04/12/2022 03:20:00,0.9,74.81,5.7,0,weather-pro-2
04/12/2022 03:25:00,0.4,73.84,6.3,0,weather-pro-2
04/12/2022 03:30:00,1.1,74.53,6,0,weather-pro-2
04/12/2022 03:35:00,1.1,75.47,5.6,0,weather-pro-2
04/12/2022 03:40:00,1.1,74.24,4.9,0,weather-pro-2
04/12/2022 03:45:00,0.7,74.26,4.5,0,weather-pro-2
04/12/2022 03:50:00,0.1,75.45,5.1,0,weather-pro-2
04/12/2022 03:55:00,1.5,75.16,5.9,0,weather-pro-2
04/12/2022 04:00:00,0,80.22,3.6,0,weather-pro-2
04/12/2022 04:05:00,-0.9,80.62,2.8,0,weather-pro-2
04/12/2022 04:10:00,-0.6,81,2.8,0,weather-pro-2
04/12/2022 04:15:00,0.5,80.59,3.1,0,weather-pro-2
04/12/2022 04:20:00,-1,79.3,4.5,0,weather-pro-2
04/12/2022 04:25:00,-0.4,79.99,3.2,0,weather-pro-2
04/12/2022 04:30:00,0.1,80.78,3.5,0,weather-pro-2
04/12/2022 04:35:00,0.6,79.25,3.4,0,weather-pro-2
04/12/2022 04:40:00,0.4,80.43,3.9,0,weather-pro-2
04/12/2022 04:45:00,0.7,80.98,4.6,0,weather-pro-2
04/12/2022 04:50:00,-0.6,81.18,4.5,0,weather-pro-2
04/12/2022 04:55:00,-0.8,80.36,4.4,0,weather-pro-2
04/12/2022 05:00:00,-0.1,80.71,0,0,weather-pro-2
04/12/2022 05:05:00,0.8,80.13,0.7,0,weather-pro-2
04/12/2022 05:10:00,-0.2,80.65,0,0,weather-pro-2
04/12/2022 05:15:00,-0.6,81.02,0.2,0,weather-pro-2
04/12/2022 05:20:00,-0.1,81.49,0,0,weather-pro-2
04/12/2022 05:25:00,-1,80.82,0.8,0,weather-pro-2
04/12/2022 05:30:00,-1,81.27,0,0,weather-pro-2
04/12/2022 05:35:00,-0.3,79.92,0,0,weather-pro-2
04/12/2022 05:40:00,0.7,81.04,0.8,0,weather-pro-2
04/12/2022 05:45:00,-0.8,80.86,0,0,weather-pro-2
04/12/2022 05:50:00,-0.6,79.85,0.2,0,weather-pro-2
04/12/2022 05:55:00,-0.6,81.68,1,0,weather-pro-2
04/12/2022 06:00:00,-1,80.08,7.6,0,weather-pro-2
04/12/2022 06:05:00,-0.2,81.06,7.7,0,weather-pro-2
04/12/2022 06:10:00,-0.7,80.92,6.9,0,weather-pro-2
04/12/2022 06:15:00,-1.8,79.67,8.3,0,weather-pro-2
04/12/2022 06:20:00,-1.1,81.02,7.1,0,weather-pro-2
04/12/2022 06:25:00,-0.5,79.67,7.1,0,weather-pro-2
04/12/2022 06:30:00,-0.4,80.8,6.8,0,weather-pro-2
04/12/2022 06:35:00,-0.1,80.49,8.4,0,weather-pro-2
04/12/2022 06:40:00,-0.4,80.28,7.3,0,weather-pro-2
04/12/2022 06:45:00,-0.9,79.2,7.8,0,weather-pro-2
04/12/2022 06:50:00,-1,79.21,6.9,0,weather-pro-2
04/12/2022 06:55:00,-0.5,79.56,6.8,0,weather-pro-2
04/12/2022 07:00:00,0,80.22,5.4,1,weather-pro-2
04/12/2022 07:05:00,0.7,80.81,4.9,1,weather-pro-2
04/12/2022 07:10:00,0.5,80.64,6.1,1,weather-pro-2
04/12/2022 07:15:00,0.8,79.66,5,1,weather-pro-2
04/12/2022 07:20:00,-0.9,81,4.7,1,weather-pro-2
04/12/2022 07:25:00,0.9,80.62,5.7,1,weather-pro-2
04/12/2022 07:30:00,-0.3,80.8,5.5,1,weather-pro-2
04/12/2022 07:35:00,-0.7,79.55,5.1,1,weather-pro-2
04/12/2022 07:40:00,0.6,80.7,4.9,1,weather-pro-2
04/12/2022 07:45:00,-0.1,80.28,6.3,1,weather-pro-2
04/12/2022 07:50:00,0.5,80.61,5.6,1,weather-pro-2
04/12/2022 07:55:00,0.5,79.96,5,1,weather-pro-2
