time,temperature,humidity,windspeed,uvindex,deviceid
04/10/2022 20:25:00,7.7,64.31,22.3,0,weather-pro-5
04/10/2022 20:30:00,7.3,65.25,20.7,0,weather-pro-5
04/10/2022 20:35:00,7.2,65.72,21.6,0,weather-pro-5
04/10/2022 20:40:00,8.5,64.83,22.3,0,weather-pro-5
04/10/2022 20:45:00,7.8,65.71,21.1,0,weather-pro-5
04/10/2022 20:50:00,8.3,66,22.2,0,weather-pro-5
04/10/2022 20:55:00,8.8,65.65,21,0,weather-pro-5
04/10/2022 21:00:00,7,70.5,20.5,0,weather-pro-5
04/10/2022 21:05:00,6.1,70.48,19.9,0,weather-pro-5
04/10/2022 21:10:00,6.8,70.23,20.5,0,weather-pro-5
04/10/2022 21:15:00,7.6,71.39,21,0,weather-pro-5
04/10/2022 21:20:00,6.8,70.94,19.7,0,weather-pro-5
04/10/2022 21:25:00,6.6,70.27,20.2,0,weather-pro-5
04/10/2022 21:30:00,6.5,69.87,19.9,0,weather-pro-5
04/10/2022 21:35:00,6.4,70.64,21.1,0,weather-pro-5
04/10/2022 21:40:00,6.6,70.23,21.2,0,weather-pro-5
04/10/2022 21:45:00,7.3,69.95,19.7,0,weather-pro-5
04/10/2022 21:50:00,7.8,69.72,20.5,0,weather-pro-5
04/10/2022 21:55:00,6.2,70.32,19.8,0,weather-pro-5
04/10/2022 22:00:00,6,70.3,14.8,0,weather-pro-5
04/10/2022 22:05:00,6.8,70.83,14.9,0,weather-pro-5
04/10/2022 22:10:00,5.9,69.59,14.2,0,weather-pro-5
04/10/2022 22:15:00,5.6,70.86,15,0,weather-pro-5
04/10/2022 22:20:00,6.1,70.57,14.2,0,weather-pro-5
04/10/2022 22:25:00,5.1,70.47,14.4,0,weather-pro-5
04/10/2022 22:30:00,6.3,69.49,14.3,0,weather-pro-5
04/10/2022 22:35:00,6.8,70.02,14.1,0,weather-pro-5
04/10/2022 22:40:00,5,70.35,15,0,weather-pro-5
04/10/2022 22:45:00,5.1,69.84,14.7,0,weather-pro-5
04/10/2022 22:50:00,5.4,69.34,13.9,0,weather-pro-5
04/10/2022 22:55:00,6.2,70.34,14.2,0,weather-pro-5
04/10/2022 23:00:00,7.6,59.21,21.4,0,weather-pro-5
04/10/2022 23:05:00,8.4,58.76,21.3,0,weather-pro-5
04/10/2022 23:10:00,6.8,58.26,21,0,weather-pro-5
04/10/2022 23:15:00,7.6,58.43,22.1,0,weather-pro-5
04/10/2022 23:20:00,6.6,60.16,20.7,0,weather-pro-5
04/10/2022 23:25:00,6.9,59.98,21.3,0,weather-pro-5
04/10/2022 23:30:00,6.9,59.71,22,0,weather-pro-5
04/10/2022 23:35:00,7.7,59.63,21.2,0,weather-pro-5
04/10/2022 23:40:00,8.4,58.68,22.1,0,weather-pro-5
04/10/2022 23:45:00,8.4,59.61,22.3,0,weather-pro-5
04/10/2022 23:50:00,7.1,58.47,21.2,0,weather-pro-5
04/10/2022 23:55:00,7.5,58.84,21.9,0,weather-pro-5
04/11/2022 00:00:00,7,56.76,16.6,0,weather-pro-5
04/11/2022 00:05:00,7.7,56.71,17.6,0,weather-pro-5
04/11/2022 00:10:00,6.1,56.83,15.7,0,weather-pro-5
04/11/2022 00:15:00,7,56.28,16.4,0,weather-pro-5
04/11/2022 00:20:00,7.2,56.56,17.3,0,weather-pro-5
04/11/2022 00:25:00,6.5,57.27,17.1,0,weather-pro-5
04/11/2022 00:30:00,6,56.33,15.8,0,weather-pro-5
04/11/2022 00:35:00,7,57.33,16.8,0,weather-pro-5
04/11/2022 00:40:00,8,56.9,17,0,weather-pro-5
04/11/2022 00:45:00,7.5,57.49,16.8,0,weather-pro-5
04/11/2022 00:50:00,6.3,56.49,16.9,0,weather-pro-5
04/11/2022 00:55:00,6.6,56.92,16.6,0,weather-pro-5
04/11/2022 01:00:00,7,52.75,24.1,0,weather-pro-5
04/11/2022 01:05:00,6.6,51.95,24.8,0,weather-pro-5
04/11/2022 01:10:00,7.1,52.18,23.7,0,weather-pro-5
04/11/2022 01:15:00,6.8,53.57,24.5,0,weather-pro-5
04/11/2022 01:20:00,7.9,52.06,23.2,0,weather-pro-5
04/11/2022 01:25:00,7.1,52.12,24.7,0,weather-pro-5
04/11/2022 01:30:00,7.6,52.82,24.9,0,weather-pro-5
04/11/2022 01:35:00,6.2,52.04,24,0,weather-pro-5
04/11/2022 01:40:00,7.6,53.28,24.5,0,weather-pro-5
04/11/2022 01:45:00,7.8,52.65,24.1,0,weather-pro-5
04/11/2022 01:50:00,6.6,51.88,24.3,0,weather-pro-5
04/11/2022 01:55:00,6.4,52.16,23.7,0,weather-pro-5
04/11/2022 02:00:00,6.3,57.93,25,0,weather-pro-5
04/11/2022 02:05:00,6,57.84,24.6,0,weather-pro-5
04/11/2022 02:10:00,6.8,58.09,24.1,0,weather-pro-5
04/11/2022 02:15:00,5.8,58.89,24.2,0,weather-pro-5
04/11/2022 02:20:00,6.8,57.4,25.5,0,weather-pro-5
04/11/2022 02:25:00,5.7,57.02,24.8,0,weather-pro-5
04/11/2022 02:30:00,6.6,56.96,24.7,0,weather-pro-5
04/11/2022 02:35:00,6.5,57.17,24.3,0,weather-pro-5
04/11/2022 02:40:00,5.8,58.01,24.4,0,weather-pro-5
04/11/2022 02:45:00,7,58.55,24.9,0,weather-pro-5
04/11/2022 02:50:00,6.7,58.69,25.8,0,weather-pro-5
04/11/2022 02:55:00,6,58.33,25.8,0,weather-pro-5
04/11/2022 03:00:00,4,64.94,13,0,weather-pro-5
04/11/2022 03:05:00,3.7,65.37,13.4,0,weather-pro-5
04/11/2022 03:10:00,4.6,64.81,13,0,weather-pro-5
04/11/2022 03:15:00,3.2,64.97,13.7,0,weather-pro-5
04/11/2022 03:20:00,3.8,64.71,13.8,0,weather-pro-5
04/11/2022 03:25:00,4.6,64.29,12.8,0,weather-pro-5
04/11/2022 03:30:00,4.6,65.39,13.1,0,weather-pro-5
04/11/2022 03:35:00,3.3,64.71,12.6,0,weather-pro-5
04/11/2022 03:40:00,3.3,65.69,12.1,0,weather-pro-5
04/11/2022 03:45:00,3.9,64.98,13.1,0,weather-pro-5
04/11/2022 03:50:00,3.1,64.93,13.1,0,weather-pro-5
04/11/2022 03:55:00,4.9,65.85,13.1,0,weather-pro-5
04/11/2022 04:00:00,4,64.94,14.8,0,weather-pro-5
04/11/2022 04:05:00,4.9,64.5,14.3,0,weather-pro-5
04/11/2022 04:10:00,3.6,65.34,14,0,weather-pro-5
04/11/2022 04:15:00,3.3,65.27,13.9,0,weather-pro-5
04/11/2022 04:20:00,3.2,64.49,15.6,0,weather-pro-5
04/11/2022 04:25:00,3.9,65.2,14,0,weather-pro-5
04/11/2022 04:30:00,4.6,64.58,13.9,0,weather-pro-5
04/11/2022 04:35:00,4.3,65.91,15.4,0,weather-pro-5
04/11/2022 04:40:00,3.4,64.4,14.2,0,weather-pro-5
04/11/2022 04:45:00,3.3,65.57,14.7,0,weather-pro-5
04/11/2022 04:50:00,4.5,65.67,15.7,0,weather-pro-5
04/11/2022 04:55:00,4,65.01,14.2,0,weather-pro-5
04/11/2022 05:00:00,3.8,66.51,10.8,0,weather-pro-5
04/11/2022 05:05:00,4,67.35,11.3,0,weather-pro-5
04/11/2022 05:10:00,4.5,66.67,9.9,0,weather-pro-5
04/11/2022 05:15:00,3.3,66.71,10.4,0,weather-pro-5
04/11/2022 05:20:00,4.7,66.78,11,0,weather-pro-5
04/11/2022 05:25:00,3.7,65.89,11.6,0,weather-pro-5
04/11/2022 05:30:00,4.5,65.96,10.7,0,weather-pro-5
04/11/2022 05:35:00,4.2,66.26,11.4,0,weather-pro-5
04/11/2022 05:40:00,3,66.87,10.1,0,weather-pro-5
04/11/2022 05:45:00,3.2,66.68,10,0,weather-pro-5
04/11/2022 05:50:00,3.2,66.76,10.4,0,weather-pro-5
04/11/2022 05:55:00,3.9,67.1,11.8,0,weather-pro-5
04/11/2022 06:00:00,4,60.31,13,0,weather-pro-5
04/11/2022 06:05:00,3.5,60.91,12.6,0,weather-pro-5
04/11/2022 06:10:00,4.3,61.22,13,0,weather-pro-5
04/11/2022 06:15:00,3.9,59.59,14,0,weather-pro-5
04/11/2022 06:20:00,4.6,60.12,12.7,0,weather-pro-5
04/11/2022 06:25:00,3.9,60.88,13.4,0,weather-pro-5
04/11/2022 06:30:00,4,60.05,13.1,0,weather-pro-5
04/11/2022 06:35:00,4.8,60.75,13.5,0,weather-pro-5
04/11/2022 06:40:00,3.5,60.98,13.8,0,weather-pro-5
04/11/2022 06:45:00,3.2,61.06,13.7,0,weather-pro-5
04/11/2022 06:50:00,3.3,59.86,12,0,weather-pro-5
04/11/2022 06:55:00,4.2,60.5,12.5,0,weather-pro-5
04/11/2022 07:00:00,3,69.69,3.6,0,weather-pro-5
04/11/2022 07:05:00,2.6,70.42,3.5,0,weather-pro-5
04/11/2022 07:10:00,2.2,68.84,3.2,0,weather-pro-5
04/11/2022 07:15:00,2.5,70.32,2.9,0,weather-pro-5
04/11/2022 07:20:00,2.4,69.95,2.6,0,weather-pro-5
04/11/2022 07:25:00,2.5,69.1,4,0,weather-pro-5
04/11/2022 07:30:00,3.2,69.33,2.6,0,weather-pro-5
04/11/2022 07:35:00,3.5,69.29,2.9,0,weather-pro-5
04/11/2022 07:40:00,2.2,70.59,4.6,0,weather-pro-5
04/11/2022 07:45:00,2.5,69.86,2.7,0,weather-pro-5
04/11/2022 07:50:00,3.1,70.57,2.6,0,weather-pro-5
04/11/2022 07:55:00,3.4,69.65,3.8,0,weather-pro-5
04/11/2022 08:00:00,5.8,62.21,17.8,2,weather-pro-5
04/11/2022 08:05:00,5.4,62.53,18.3,2,weather-pro-5
04/11/2022 08:10:00,6.6,62.19,17.9,2,weather-pro-5
04/11/2022 08:15:00,6.5,62.15,18.2,2,weather-pro-5
04/11/2022 08:20:00,6.7,62.93,17.3,2,weather-pro-5
04/11/2022 08:25:00,6.5,62.76,18.1,2,weather-pro-5
04/11/2022 08:30:00,5.9,61.85,16.9,2,weather-pro-5
04/11/2022 08:35:00,5.2,61.9,17.3,2,weather-pro-5
04/11/2022 08:40:00,6.3,62.99,17.3,2,weather-pro-5
04/11/2022 08:45:00,5.9,62.35,18.5,2,weather-pro-5
04/11/2022 08:50:00,5.6,62.54,17.3,2,weather-pro-5
04/11/2022 08:55:00,6.6,61.25,18.7,2,weather-pro-5
04/11/2022 09:00:00,7,52.75,22.3,4,weather-pro-5
04/11/2022 09:05:00,7.4,53.32,22.9,4,weather-pro-5
04/11/2022 09:10:00,7.7,51.77,23,4,weather-pro-5
04/11/2022 09:15:00,7.2,52.62,22.5,4,weather-pro-5
04/11/2022 09:20:00,6.5,51.95,23.1,4,weather-pro-5
04/11/2022 09:25:00,6.4,52.32,22.8,4,weather-pro-5
04/11/2022 09:30:00,8,53.62,22.4,4,weather-pro-5
04/11/2022 09:35:00,7.1,52.38,22.2,4,weather-pro-5
04/11/2022 09:40:00,6.8,52.45,22.8,4,weather-pro-5
04/11/2022 09:45:00,7.1,52.63,22.9,4,weather-pro-5
04/11/2022 09:50:00,6.1,53.42,22.4,4,weather-pro-5
04/11/2022 09:55:00,7.9,52.69,23.1,4,weather-pro-5
04/11/2022 10:00:00,9,46.04,18.4,6,weather-pro-5
04/11/2022 10:05:00,9.5,45.98,18,6,weather-pro-5
04/11/2022 10:10:00,8.5,45.64,17.5,6,weather-pro-5
04/11/2022 10:15:00,8.5,46.91,18.2,6,weather-pro-5
04/11/2022 10:20:00,9.1,46.02,18.2,6,weather-pro-5
04/11/2022 10:25:00,9.4,46.19,17.9,6,weather-pro-5
04/11/2022 10:30:00,8.6,46.63,17.4,6,weather-pro-5
04/11/2022 10:35:00,9.5,45.27,18.1,6,weather-pro-5
04/11/2022 10:40:00,8,46.22,19.3,6,weather-pro-5
04/11/2022 10:45:00,10,45.51,18.1,6,weather-pro-5
04/11/2022 10:50:00,8.6,45.11,18.4,6,weather-pro-5
04/11/2022 10:55:00,8.1,46.28,18.5,6,weather-pro-5
04/11/2022 11:00:00,9.2,53.23,17.9,7,weather-pro-5
04/11/2022 11:05:00,9,53.93,18,7,weather-pro-5
04/11/2022 11:10:00,8.7,52.55,18.2,7,weather-pro-5
04/11/2022 11:15:00,9.1,53.08,18.1,7,weather-pro-5
04/11/2022 11:20:00,10.1,52.57,17.1,7,weather-pro-5
04/11/2022 11:25:00,10.1,53.51,17.7,7,weather-pro-5
04/11/2022 11:30:00,8.5,53.56,18.8,7,weather-pro-5
04/11/2022 11:35:00,8.3,54.02,17.7,7,weather-pro-5
04/11/2022 11:40:00,8.7,54.21,17.3,7,weather-pro-5
04/11/2022 11:45:00,9.4,53.36,17.1,7,weather-pro-5
04/11/2022 11:50:00,10.1,52.85,18.9,7,weather-pro-5
04/11/2022 11:55:00,9.4,53.26,17.9,7,weather-pro-5
04/11/2022 12:00:00,11,43.34,18.4,8,weather-pro-5
04/11/2022 12:05:00,11.8,42.67,17.5,8,weather-pro-5
04/11/2022 12:10:00,10.5,44.08,18,8,weather-pro-5
04/11/2022 12:15:00,11.8,44.16,18.4,8,weather-pro-5
04/11/2022 12:20:00,11.5,43.38,19.2,8,weather-pro-5
04/11/2022 12:25:00,10.5,42.6,18.2,8,weather-pro-5
04/11/2022 12:30:00,10.1,43.41,19.3,8,weather-pro-5
04/11/2022 12:35:00,11.3,43.67,17.5,8,weather-pro-5
04/11/2022 12:40:00,10.3,43.97,18.8,8,weather-pro-5
04/11/2022 12:45:00,11.7,43.02,18.2,8,weather-pro-5
04/11/2022 12:50:00,11.3,43.52,18.6,8,weather-pro-5
04/11/2022 12:55:00,10.2,43.4,19.1,8,weather-pro-5
04/11/2022 13:00:00,11,37.4,14.8,9,weather-pro-5
04/11/2022 13:05:00,10.8,37.91,14.9,9,weather-pro-5
04/11/2022 13:10:00,10.2,37.35,15.4,9,weather-pro-5
04/11/2022 13:15:00,10.5,36.91,14.5,9,weather-pro-5
04/11/2022 13:20:00,11.6,36.74,15.3,9,weather-pro-5
04/11/2022 13:25:00,10.4,37.81,13.8,9,weather-pro-5
04/11/2022 13:30:00,10.3,36.47,14.2,9,weather-pro-5
04/11/2022 13:35:00,11.1,38.23,15.2,9,weather-pro-5
04/11/2022 13:40:00,11.4,36.82,15,9,weather-pro-5
04/11/2022 13:45:00,10.3,37.63,15.4,9,weather-pro-5
04/11/2022 13:50:00,12,36.43,14.2,9,weather-pro-5
04/11/2022 13:55:00,12,38.19,14.5,9,weather-pro-5
04/11/2022 14:00:00,11.2,49.78,18,8,weather-pro-5
04/11/2022 14:05:00,11.8,49.39,18.5,8,weather-pro-5
04/11/2022 14:10:00,11.2,49.5,17.8,8,weather-pro-5
04/11/2022 14:15:00,11.3,49.62,17.2,8,weather-pro-5
04/11/2022 14:20:00,11.8,50.69,18.9,8,weather-pro-5
04/11/2022 14:25:00,11.5,50.09,17.6,8,weather-pro-5
04/11/2022 14:30:00,10.9,50.1,17.8,8,weather-pro-5
04/11/2022 14:35:00,11.2,49.72,17.2,8,weather-pro-5
04/11/2022 14:40:00,11.6,50.46,17.8,8,weather-pro-5
04/11/2022 14:45:00,10.5,49.38,18.2,8,weather-pro-5
04/11/2022 14:50:00,11.8,48.83,17.7,8,weather-pro-5
04/11/2022 14:55:00,11.2,50.01,17.4,8,weather-pro-5
04/11/2022 15:00:00,12,30.13,18.4,6,weather-pro-5
04/11/2022 15:05:00,11.2,30.68,18.9,6,weather-pro-5
04/11/2022 15:10:00,12.2,30.58,18.2,6,weather-pro-5
04/11/2022 15:15:00,12.8,29.98,17.9,6,weather-pro-5
04/11/2022 15:20:00,11.5,29.43,18,6,weather-pro-5
04/11/2022 15:25:00,13,30.37,18.4,6,weather-pro-5
04/11/2022 15:30:00,11.7,30.77,18.1,6,weather-pro-5
04/11/2022 15:35:00,11.6,29.35,18.1,6,weather-pro-5
04/11/2022 15:40:00,11.9,29.36,17.6,6,weather-pro-5
04/11/2022 15:45:00,12.5,29.35,17.6,6,weather-pro-5
04/11/2022 15:50:00,11.9,31.02,18.8,6,weather-pro-5
04/11/2022 15:55:00,11.1,29.29,18.8,6,weather-pro-5
04/11/2022 16:00:00,11,32.19,18.4,5,weather-pro-5
04/11/2022 16:05:00,11.4,31.76,19.2,5,weather-pro-5
04/11/2022 16:10:00,10.3,33.17,19.3,5,weather-pro-5
04/11/2022 16:15:00,10.9,32.21,18,5,weather-pro-5
04/11/2022 16:20:00,10.8,32.18,19,5,weather-pro-5
04/11/2022 16:25:00,10.7,32.43,17.5,5,weather-pro-5
04/11/2022 16:30:00,10.1,31.53,19.1,5,weather-pro-5
04/11/2022 16:35:00,11.9,32.63,18.6,5,weather-pro-5
04/11/2022 16:40:00,10.2,32.61,17.8,5,weather-pro-5
04/11/2022 16:45:00,10.4,31.31,17.8,5,weather-pro-5
04/11/2022 16:50:00,10.4,31.85,17.5,5,weather-pro-5
04/11/2022 16:55:00,11.7,32.99,19.2,5,weather-pro-5
04/11/2022 17:00:00,11.6,40.92,21.5,4,weather-pro-5
04/11/2022 17:05:00,10.9,40.81,20.8,4,weather-pro-5
04/11/2022 17:10:00,10.7,41.34,21.2,4,weather-pro-5
04/11/2022 17:15:00,11.5,40.32,22.4,4,weather-pro-5
04/11/2022 17:20:00,11.3,40.13,22.4,4,weather-pro-5
04/11/2022 17:25:00,11.2,41.17,21,4,weather-pro-5
04/11/2022 17:30:00,11.2,40.64,21.6,4,weather-pro-5
04/11/2022 17:35:00,11.7,41.42,22.1,4,weather-pro-5
04/11/2022 17:40:00,11.1,41.33,21.1,4,weather-pro-5
04/11/2022 17:45:00,11.7,41.68,22.4,4,weather-pro-5
04/11/2022 17:50:00,11.3,40.7,20.9,4,weather-pro-5
04/11/2022 17:55:00,10.8,40.69,22.2,4,weather-pro-5
04/11/2022 18:00:00,11,34.71,16.6,2,weather-pro-5
04/11/2022 18:05:00,10.7,34.26,16.9,2,weather-pro-5
04/11/2022 18:10:00,11.3,33.8,17.5,2,weather-pro-5
04/11/2022 18:15:00,11.8,34.68,17,2,weather-pro-5
04/11/2022 18:20:00,11.9,35.26,17.4,2,weather-pro-5
04/11/2022 18:25:00,11.8,34.34,16.1,2,weather-pro-5
04/11/2022 18:30:00,10.3,34.75,16.9,2,weather-pro-5
04/11/2022 18:35:00,10.9,34.48,16.5,2,weather-pro-5
04/11/2022 18:40:00,11,33.79,15.8,2,weather-pro-5
04/11/2022 18:45:00,10.2,34.97,16.1,2,weather-pro-5
04/11/2022 18:50:00,11.5,35.08,17,2,weather-pro-5
04/11/2022 18:55:00,10.4,35.18,17.2,2,weather-pro-5
04/11/2022 19:00:00,10,37.1,9.4,1,weather-pro-5
04/11/2022 19:05:00,10,37.11,9.8,1,weather-pro-5
04/11/2022 19:10:00,9.2,37.7,9,1,weather-pro-5
04/11/2022 19:15:00,10.2,37.16,8.4,1,weather-pro-5
04/11/2022 19:20:00,10.2,36.25,10.3,1,weather-pro-5
04/11/2022 19:25:00,9.8,38.06,8.6,1,weather-pro-5
04/11/2022 19:30:00,10,37.64,10.4,1,weather-pro-5
04/11/2022 19:35:00,10.2,37.83,8.9,1,weather-pro-5
04/11/2022 19:40:00,10.5,37.58,9.6,1,weather-pro-5
04/11/2022 19:45:00,10.4,37.86,9.1,1,weather-pro-5
04/11/2022 19:50:00,10.5,37.36,9.4,1,weather-pro-5
04/11/2022 19:55:00,10.2,36.23,10,1,weather-pro-5
04/11/2022 20:00:00,7.7,47.36,3.6,0,weather-pro-5
04/11/2022 20:05:00,8.1,47.68,3.4,0,weather-pro-5
04/11/2022 20:10:00,7.9,47.8,4.4,0,weather-pro-5
04/11/2022 20:15:00,7.8,46.75,3.3,0,weather-pro-5
04/11/2022 20:20:00,7.8,47.24,3.2,0,weather-pro-5
04/11/2022 20:25:00,8.6,46.45,3.4,0,weather-pro-5
04/11/2022 20:30:00,8.2,48.08,4.3,0,weather-pro-5
04/11/2022 20:35:00,7.7,47.02,3.2,0,weather-pro-5
04/11/2022 20:40:00,8.7,47.29,4.3,0,weather-pro-5
04/11/2022 20:45:00,7.6,46.39,3.9,0,weather-pro-5
04/11/2022 20:50:00,8.4,46.81,3.6,0,weather-pro-5
04/11/2022 20:55:00,7.7,48.02,3.7,0,weather-pro-5
04/11/2022 21:00:00,5,56.24,1.8,0,weather-pro-5
04/11/2022 21:05:00,4.7,57.07,1,0,weather-pro-5
04/11/2022 21:10:00,5.3,57.02,1,0,weather-pro-5
04/11/2022 21:15:00,5.6,56.06,0.9,0,weather-pro-5
04/11/2022 21:20:00,4.9,56.6,1.4,0,weather-pro-5
04/11/2022 21:25:00,4.7,57.06,1.4,0,weather-pro-5
04/11/2022 21:30:00,5.6,55.32,1.7,0,weather-pro-5
04/11/2022 21:35:00,5,56.08,1.1,0,weather-pro-5
04/11/2022 21:40:00,4.6,56.28,1.9,0,weather-pro-5
04/11/2022 21:45:00,4.5,55.91,1.3,0,weather-pro-5
04/11/2022 21:50:00,4.7,55.34,2.1,0,weather-pro-5
04/11/2022 21:55:00,6,55.51,2.2,0,weather-pro-5
04/11/2022 22:00:00,2,69.48,1.8,0,weather-pro-5
04/11/2022 22:05:00,2.8,70.27,0.9,0,weather-pro-5
04/11/2022 22:10:00,2.1,68.74,1.7,0,weather-pro-5
04/11/2022 22:15:00,1.9,69.27,1.2,0,weather-pro-5
04/11/2022 22:20:00,2.4,69.67,1.7,0,weather-pro-5
04/11/2022 22:25:00,2.7,70.08,1.2,0,weather-pro-5
04/11/2022 22:30:00,1.9,70.33,1.7,0,weather-pro-5
04/11/2022 22:35:00,1.5,69.48,1.1,0,weather-pro-5
04/11/2022 22:40:00,1.7,69.87,2.4,0,weather-pro-5
04/11/2022 22:45:00,1.7,70.24,1.8,0,weather-pro-5
04/11/2022 22:50:00,1.1,69.29,1.6,0,weather-pro-5
04/11/2022 22:55:00,1.3,69.71,1.9,0,weather-pro-5
04/11/2022 23:00:00,3.6,70.94,10.7,0,weather-pro-5
04/11/2022 23:05:00,3.8,71.46,10.4,0,weather-pro-5
04/11/2022 23:10:00,4.5,71.35,11.4,0,weather-pro-5
04/11/2022 23:15:00,3.5,71.02,11.1,0,weather-pro-5
04/11/2022 23:20:00,4.5,71.15,10.3,0,weather-pro-5
04/11/2022 23:25:00,3.8,70.11,11,0,weather-pro-5
04/11/2022 23:30:00,2.7,71.87,9.9,0,weather-pro-5
04/11/2022 23:35:00,3.4,71.03,10.9,0,weather-pro-5
04/11/2022 23:40:00,3.3,71.51,9.9,0,weather-pro-5
04/11/2022 23:45:00,2.9,70.97,10.3,0,weather-pro-5
04/11/2022 23:50:00,4.3,71.01,11.3,0,weather-pro-5
04/11/2022 23:55:00,3,70.43,10.2,0,weather-pro-5
04/12/2022 00:00:00,0,80.23,3.6,0,weather-pro-5
04/12/2022 00:05:00,-0.8,80.16,3.5,0,weather-pro-5
04/12/2022 00:10:00,0.9,81.21,3.5,0,weather-pro-5
04/12/2022 00:15:00,0.3,80.67,3.3,0,weather-pro-5
04/12/2022 00:20:00,-0.7,80.77,3.7,0,weather-pro-5
04/12/2022 00:25:00,-0.1,80.32,2.9,0,weather-pro-5
04/12/2022 00:30:00,-0.4,80.12,4,0,weather-pro-5
04/12/2022 00:35:00,-0.4,80.48,3.1,0,weather-pro-5
04/12/2022 00:40:00,0.4,79.41,2.6,0,weather-pro-5
04/12/2022 00:45:00,-0.8,79.79,3.4,0,weather-pro-5
04/12/2022 00:50:00,-0.3,80.88,3.1,0,weather-pro-5
04/12/2022 00:55:00,-0.6,79.45,3.2,0,weather-pro-5
04/12/2022 01:00:00,0,80.23,3.6,0,weather-pro-5
04/12/2022 01:05:00,0.9,79.47,2.7,0,weather-pro-5
04/12/2022 01:10:00,-0.8,80.67,3.5,0,weather-pro-5
04/12/2022 01:15:00,0.5,79.42,3.3,0,weather-pro-5
04/12/2022 01:20:00,0.5,80.24,3.5,0,weather-pro-5
04/12/2022 01:25:00,0.4,79.25,3.9,0,weather-pro-5
04/12/2022 01:30:00,-0.3,81.18,3.6,0,weather-pro-5
04/12/2022 01:35:00,-0.4,81.14,4.5,0,weather-pro-5
04/12/2022 01:40:00,-0.7,80.73,4.2,0,weather-pro-5
04/12/2022 01:45:00,0.2,79.35,4.1,0,weather-pro-5
04/12/2022 01:50:00,0.3,80.98,3.5,0,weather-pro-5
04/12/2022 01:55:00,0.8,80.68,3.1,0,weather-pro-5
04/12/2022 02:00:00,2.3,73.64,7.1,0,weather-pro-5
04/12/2022 02:05:00,2,73.98,7.8,0,weather-pro-5
04/12/2022 02:10:00,2.2,74.17,7.4,0,weather-pro-5
04/12/2022 02:15:00,2.6,73.51,8,0,weather-pro-5
04/12/2022 02:20:00,2.8,73.95,6.1,0,weather-pro-5
04/12/2022 02:25:00,1.9,72.91,8,0,weather-pro-5
04/12/2022 02:30:00,2.8,72.66,7.3,0,weather-pro-5
04/12/2022 02:35:00,2.4,73.2,7.8,0,weather-pro-5
04/12/2022 02:40:00,2.7,72.78,6.5,0,weather-pro-5
04/12/2022 02:45:00,1.5,74.39,7,0,weather-pro-5
04/12/2022 02:50:00,1.5,73.35,8,0,weather-pro-5
04/12/2022 02:55:00,1.6,73.58,7.9,0,weather-pro-5
04/12/2022 03:00:00,-2,92.86,0,0,weather-pro-5
04/12/2022 03:05:00,-1.3,92.93,0.1,0,weather-pro-5
04/12/2022 03:10:00,-1.5,92.73,0.7,0,weather-pro-5
04/12/2022 03:15:00,-2.8,93.69,0,0,weather-pro-5
04/12/2022 03:20:00,-1.2,92.14,0.7,0,weather-pro-5
04/12/2022 03:25:00,-2.5,93.48,0.6,0,weather-pro-5
04/12/2022 03:30:00,-2.6,93.76,0,0,weather-pro-5
04/12/2022 03:35:00,-2.6,92.51,0.8,0,weather-pro-5
04/12/2022 03:40:00,-2.8,92.7,0,0,weather-pro-5
04/12/2022 03:45:00,-1.5,93.61,0.1,0,weather-pro-5
04/12/2022 03:50:00,-2.5,93.7,0,0,weather-pro-5
04/12/2022 03:55:00,-1.9,93.23,0,0,weather-pro-5
04/12/2022 04:00:00,-3,92.81,1.8,0,weather-pro-5
04/12/2022 04:05:00,-3,92.92,2,0,weather-pro-5
04/12/2022 04:10:00,-2.6,93.51,2.1,0,weather-pro-5
04/12/2022 04:15:00,-3.9,92.85,1.8,0,weather-pro-5
04/12/2022 04:20:00,-3,93.35,2.3,0,weather-pro-5
04/12/2022 04:25:00,-2.7,92.65,1.4,0,weather-pro-5
04/12/2022 04:30:00,-2.9,92.83,2.4,0,weather-pro-5
04/12/2022 04:35:00,-2.4,93.07,1.5,0,weather-pro-5
04/12/2022 04:40:00,-2.6,93.15,1.1,0,weather-pro-5
04/12/2022 04:45:00,-2.6,93.2,1.2,0,weather-pro-5
04/12/2022 04:50:00,-2.5,93.69,2.6,0,weather-pro-5
04/12/2022 04:55:00,-3.2,91.81,1.1,0,weather-pro-5
04/12/2022 05:00:00,0.8,77.79,3.6,0,weather-pro-5
04/12/2022 05:05:00,0.1,77.58,3,0,weather-pro-5
04/12/2022 05:10:00,0.5,77.75,3.8,0,weather-pro-5
04/12/2022 05:15:00,1.3,78.57,2.9,0,weather-pro-5
04/12/2022 05:20:00,0.8,77.59,3.4,0,weather-pro-5
04/12/2022 05:25:00,0.6,78.13,3.5,0,weather-pro-5
04/12/2022 05:30:00,0.9,78.67,3.5,0,weather-pro-5
04/12/2022 05:35:00,0.8,77.01,4.2,0,weather-pro-5
04/12/2022 05:40:00,0.6,78.74,3.7,0,weather-pro-5
04/12/2022 05:45:00,0.7,77.2,4.2,0,weather-pro-5
04/12/2022 05:50:00,-0.1,77.54,4.2,0,weather-pro-5
04/12/2022 05:55:00,0.9,77.43,3,0,weather-pro-5
04/12/2022 06:00:00,-3,92.81,1.8,0,weather-pro-5
