time,temperature,humidity,windspeed,uvindex,deviceid
04/11/2022 19:10:00,9.7,47.64,10.7,1,weather-pro-4
04/11/2022 19:15:00,9.6,46.29,10.5,1,weather-pro-4
04/11/2022 19:20:00,9.5,47.22,8.7,1,weather-pro-4
04/11/2022 19:25:00,9.6,47.88,10.4,1,weather-pro-4
04/11/2022 19:30:00,9.7,47.51,9.7,1,weather-pro-4
04/11/2022 19:35:00,11.3,47.24,9.8,1,weather-pro-4
04/11/2022 19:40:00,11.2,46.24,9.9,1,weather-pro-4
04/11/2022 19:45:00,11.1,46.16,9.6,1,weather-pro-4
04/11/2022 19:50:00,11.2,46.37,8.8,1,weather-pro-4
04/11/2022 19:55:00,11.1,46.24,10.3,1,weather-pro-4
04/11/2022 20:00:00,10,45.67,3.6,0,weather-pro-4
04/11/2022 20:05:00,9.9,46.38,3.6,0,weather-pro-4
04/11/2022 20:10:00,10.8,45.51,3,0,weather-pro-4
04/11/2022 20:15:00,10.4,45.93,3.6,0,weather-pro-4
04/11/2022 20:20:00,9.5,45.02,4.1,0,weather-pro-4
04/11/2022 20:25:00,10.1,44.75,4,0,weather-pro-4
04/11/2022 20:30:00,9.3,46.23,3.3,0,weather-pro-4
04/11/2022 20:35:00,10.7,46.33,4,0,weather-pro-4
04/11/2022 20:40:00,10.9,44.67,4.6,0,weather-pro-4
04/11/2022 20:45:00,9.2,45.2,2.6,0,weather-pro-4
04/11/2022 20:50:00,10.8,45.25,3.6,0,weather-pro-4
04/11/2022 20:55:00,10.1,44.8,3.1,0,weather-pro-4
04/11/2022 21:00:00,8.1,53.75,4.4,0,weather-pro-4
04/11/2022 21:05:00,7.9,54,4.4,0,weather-pro-4
04/11/2022 21:10:00,7.9,52.92,4.5,0,weather-pro-4
04/11/2022 21:15:00,8.1,54.13,4.8,0,weather-pro-4
04/11/2022 21:20:00,8.6,53.65,3.6,0,weather-pro-4
04/11/2022 21:25:00,8.4,53.23,4.7,0,weather-pro-4
04/11/2022 21:30:00,7.4,53.67,5.1,0,weather-pro-4
04/11/2022 21:35:00,8.2,53.59,5.2,0,weather-pro-4
04/11/2022 21:40:00,8.2,53.01,3.8,0,weather-pro-4
04/11/2022 21:45:00,7.8,52.8,4.5,0,weather-pro-4
04/11/2022 21:50:00,8,54.66,4.5,0,weather-pro-4
04/11/2022 21:55:00,8.3,52.92,4.7,0,weather-pro-4
04/11/2022 22:00:00,6.1,69.72,6.9,0,weather-pro-4
04/11/2022 22:05:00,5.5,70.51,7.5,0,weather-pro-4
04/11/2022 22:10:00,5.9,70.47,7.6,0,weather-pro-4
04/11/2022 22:15:00,6.6,69.35,7.2,0,weather-pro-4
04/11/2022 22:20:00,5.5,68.81,7.1,0,weather-pro-4
04/11/2022 22:25:00,6.1,69.89,6.6,0,weather-pro-4
04/11/2022 22:30:00,6.9,69.17,7.1,0,weather-pro-4
04/11/2022 22:35:00,6.5,69.87,6.4,0,weather-pro-4
04/11/2022 22:40:00,6.7,70.52,6.9,0,weather-pro-4
04/11/2022 22:45:00,6.3,69.94,7.6,0,weather-pro-4
04/11/2022 22:50:00,5.7,69.26,7.5,0,weather-pro-4
04/11/2022 22:55:00,5.8,69.78,6,0,weather-pro-4
04/11/2022 23:00:00,6.4,63.16,3.7,0,weather-pro-4
04/11/2022 23:05:00,6.2,63.08,4.2,0,weather-pro-4
04/11/2022 23:10:00,6.9,63.32,3.9,0,weather-pro-4
04/11/2022 23:15:00,6,62.96,4.2,0,weather-pro-4
04/11/2022 23:20:00,6.6,62.82,4.1,0,weather-pro-4
04/11/2022 23:25:00,7.1,62.3,4.7,0,weather-pro-4
04/11/2022 23:30:00,5.8,62.37,3.3,0,weather-pro-4
04/11/2022 23:35:00,7,62.8,3.4,0,weather-pro-4
04/11/2022 23:40:00,5.7,63.52,4.7,0,weather-pro-4
04/11/2022 23:45:00,7,62.84,3,0,weather-pro-4
04/11/2022 23:50:00,6,64.11,3.5,0,weather-pro-4
04/11/2022 23:55:00,7.1,63.41,4.4,0,weather-pro-4
04/12/2022 00:00:00,6.1,64.07,8.5,0,weather-pro-4
04/12/2022 00:05:00,6.2,64.09,9.4,0,weather-pro-4
04/12/2022 00:10:00,6.2,63.39,7.6,0,weather-pro-4
04/12/2022 00:15:00,5.5,64.23,8.3,0,weather-pro-4
04/12/2022 00:20:00,5.5,64.31,7.7,0,weather-pro-4
04/12/2022 00:25:00,5.9,64.4,7.6,0,weather-pro-4
04/12/2022 00:30:00,5.5,64.65,7.9,0,weather-pro-4
04/12/2022 00:35:00,6.4,63.58,9.1,0,weather-pro-4
04/12/2022 00:40:00,5.6,64.82,7.9,0,weather-pro-4
04/12/2022 00:45:00,5.9,64.83,8.1,0,weather-pro-4
04/12/2022 00:50:00,6.3,63.27,8.2,0,weather-pro-4
04/12/2022 00:55:00,7,64.59,8.3,0,weather-pro-4
04/12/2022 01:00:00,5.1,67.3,9,0,weather-pro-4
04/12/2022 01:05:00,5.8,68.05,8.6,0,weather-pro-4
04/12/2022 01:10:00,5.2,66.98,9.8,0,weather-pro-4
04/12/2022 01:15:00,4.7,67.85,10,0,weather-pro-4
04/12/2022 01:20:00,4.8,68.23,8.2,0,weather-pro-4
04/12/2022 01:25:00,4.9,67.2,9.1,0,weather-pro-4
04/12/2022 01:30:00,4.8,66.68,10,0,weather-pro-4
04/12/2022 01:35:00,4.7,67.19,9.3,0,weather-pro-4
04/12/2022 01:40:00,4.9,67.13,8.9,0,weather-pro-4
04/12/2022 01:45:00,6.1,67.57,8.1,0,weather-pro-4
04/12/2022 01:50:00,6.1,67.55,9.5,0,weather-pro-4
04/12/2022 01:55:00,5.9,67.36,9.3,0,weather-pro-4
04/12/2022 02:00:00,5.6,63.31,3.7,0,weather-pro-4
04/12/2022 02:05:00,4.6,62.75,3.4,0,weather-pro-4
04/12/2022 02:10:00,5,62.42,3.3,0,weather-pro-4
04/12/2022 02:15:00,6.4,63.78,3,0,weather-pro-4
04/12/2022 02:20:00,5.9,64.26,4.4,0,weather-pro-4
04/12/2022 02:25:00,5.3,63.9,3.4,0,weather-pro-4
04/12/2022 02:30:00,6.4,62.94,4.1,0,weather-pro-4
04/12/2022 02:35:00,6,63.83,3.4,0,weather-pro-4
04/12/2022 02:40:00,5.7,62.75,4.1,0,weather-pro-4
04/12/2022 02:45:00,4.8,63.27,3.5,0,weather-pro-4
04/12/2022 02:50:00,4.8,62.82,2.9,0,weather-pro-4
04/12/2022 02:55:00,5.5,62.9,3.6,0,weather-pro-4
04/12/2022 03:00:00,3.1,77.17,6.8,0,weather-pro-4
04/12/2022 03:05:00,3.6,76.76,6.6,0,weather-pro-4
04/12/2022 03:10:00,2.5,76.88,7.1,0,weather-pro-4
04/12/2022 03:15:00,3.2,77.16,6.1,0,weather-pro-4
04/12/2022 03:20:00,3.5,77.57,6.8,0,weather-pro-4
04/12/2022 03:25:00,2.2,77.31,6.7,0,weather-pro-4
04/12/2022 03:30:00,3.2,76.77,6.2,0,weather-pro-4
04/12/2022 03:35:00,3.5,77.66,6.5,0,weather-pro-4
04/12/2022 03:40:00,3.8,76.36,5.9,0,weather-pro-4
04/12/2022 03:45:00,2.8,76.27,6.2,0,weather-pro-4
04/12/2022 03:50:00,3.2,76.83,7.7,0,weather-pro-4
04/12/2022 03:55:00,2.7,77.2,7.2,0,weather-pro-4
04/12/2022 04:00:00,4.6,66.14,5.5,0,weather-pro-4
04/12/2022 04:05:00,5.1,66.77,5.7,0,weather-pro-4
04/12/2022 04:10:00,5.2,66.79,5.5,0,weather-pro-4
04/12/2022 04:15:00,3.8,66.07,5.7,0,weather-pro-4
04/12/2022 04:20:00,3.6,65.15,5.4,0,weather-pro-4
04/12/2022 04:25:00,4.5,65.64,5.4,0,weather-pro-4
04/12/2022 04:30:00,4.6,65.4,6,0,weather-pro-4
04/12/2022 04:35:00,4.8,66.88,6.3,0,weather-pro-4
04/12/2022 04:40:00,4.8,65.43,5.4,0,weather-pro-4
04/12/2022 04:45:00,3.9,65.43,4.7,0,weather-pro-4
04/12/2022 04:50:00,4.7,67.05,5.8,0,weather-pro-4
04/12/2022 04:55:00,4.5,66.09,4.9,0,weather-pro-4
04/12/2022 05:00:00,4.8,67.75,3.6,0,weather-pro-4
04/12/2022 05:05:00,5.6,66.81,3.7,0,weather-pro-4
04/12/2022 05:10:00,3.9,68.61,3.2,0,weather-pro-4
04/12/2022 05:15:00,4,67.95,3.8,0,weather-pro-4
04/12/2022 05:20:00,5.6,66.95,4.4,0,weather-pro-4
04/12/2022 05:25:00,3.9,67.01,4.5,0,weather-pro-4
04/12/2022 05:30:00,5.6,66.91,3.7,0,weather-pro-4
04/12/2022 05:35:00,5,68.1,4.3,0,weather-pro-4
04/12/2022 05:40:00,5.6,67.93,3.6,0,weather-pro-4
04/12/2022 05:45:00,4.5,67.41,2.7,0,weather-pro-4
04/12/2022 05:50:00,5.5,67.92,3.6,0,weather-pro-4
04/12/2022 05:55:00,4.9,66.99,3.6,0,weather-pro-4
04/12/2022 06:00:00,1.1,81.05,5.4,0,weather-pro-4
04/12/2022 06:05:00,0.3,81.89,5.7,0,weather-pro-4
04/12/2022 06:10:00,1.2,81.56,6.4,0,weather-pro-4
04/12/2022 06:15:00,1,81.13,5.1,0,weather-pro-4
04/12/2022 06:20:00,0.3,81.2,5.3,0,weather-pro-4
04/12/2022 06:25:00,0.3,80.53,5.8,0,weather-pro-4
04/12/2022 06:30:00,0.2,81.25,4.9,0,weather-pro-4
04/12/2022 06:35:00,1.4,80.86,5.5,0,weather-pro-4
04/12/2022 06:40:00,1.3,80.55,6.1,0,weather-pro-4
04/12/2022 06:45:00,0.1,81.14,5.2,0,weather-pro-4
04/12/2022 06:50:00,1.3,81.62,6.4,0,weather-pro-4
04/12/2022 06:55:00,2,80.2,5.3,0,weather-pro-4
04/12/2022 07:00:00,3.4,77.22,5.4,0,weather-pro-4
04/12/2022 07:05:00,2.7,77.56,4.4,0,weather-pro-4
04/12/2022 07:10:00,3.2,76.77,5.6,0,weather-pro-4
04/12/2022 07:15:00,3.7,76.28,6.3,0,weather-pro-4
04/12/2022 07:20:00,2.8,78.02,4.4,0,weather-pro-4
04/12/2022 07:25:00,3.8,77.56,6,0,weather-pro-4
04/12/2022 07:30:00,2.8,77.11,5.9,0,weather-pro-4
04/12/2022 07:35:00,2.9,77.1,4.8,0,weather-pro-4
04/12/2022 07:40:00,2.7,77.94,6.1,0,weather-pro-4
04/12/2022 07:45:00,3.2,78,6,0,weather-pro-4
04/12/2022 07:50:00,3.7,77.8,4.7,0,weather-pro-4
04/12/2022 07:55:00,3.6,76.69,5.4,0,weather-pro-4
04/12/2022 08:00:00,8.6,55.49,0,2,weather-pro-4
04/12/2022 08:05:00,9.2,55.37,0,2,weather-pro-4
04/12/2022 08:10:00,8.1,55.11,0.3,2,weather-pro-4
04/12/2022 08:15:00,9.4,54.8,0.3,2,weather-pro-4
04/12/2022 08:20:00,7.7,54.64,0.2,2,weather-pro-4
04/12/2022 08:25:00,8,55.12,0,2,weather-pro-4
04/12/2022 08:30:00,7.8,56.34,0.6,2,weather-pro-4
04/12/2022 08:35:00,8.6,55.71,0,2,weather-pro-4
04/12/2022 08:40:00,9.5,55.4,0.3,2,weather-pro-4
04/12/2022 08:45:00,7.8,54.87,0,2,weather-pro-4
04/12/2022 08:50:00,8,54.68,0,2,weather-pro-4
04/12/2022 08:55:00,8,56.32,0.5,2,weather-pro-4
04/12/2022 09:00:00,9.7,53.31,5.5,4,weather-pro-4
04/12/2022 09:05:00,9.1,52.82,5.5,4,weather-pro-4
04/12/2022 09:10:00,10.5,53.19,5.1,4,weather-pro-4
04/12/2022 09:15:00,10,54.21,5.3,4,weather-pro-4
04/12/2022 09:20:00,8.8,53.44,6.5,4,weather-pro-4
04/12/2022 09:25:00,9.7,52.77,5.3,4,weather-pro-4
04/12/2022 09:30:00,10.2,52.72,5.7,4,weather-pro-4
04/12/2022 09:35:00,10.3,54.01,5.7,4,weather-pro-4
04/12/2022 09:40:00,9.1,53.12,5.2,4,weather-pro-4
04/12/2022 09:45:00,8.9,53.93,5.6,4,weather-pro-4
04/12/2022 09:50:00,9,54.19,4.9,4,weather-pro-4
04/12/2022 09:55:00,10.3,52.96,5.7,4,weather-pro-4
04/12/2022 10:00:00,12.7,45.48,4.9,6,weather-pro-4
04/12/2022 10:05:00,11.9,45.74,4.1,6,weather-pro-4
04/12/2022 10:10:00,12.7,45.17,5.7,6,weather-pro-4
04/12/2022 10:15:00,13,46.34,4.9,6,weather-pro-4
04/12/2022 10:20:00,13.4,46.03,5,6,weather-pro-4
04/12/2022 10:25:00,12.9,45.11,4.9,6,weather-pro-4
04/12/2022 10:30:00,11.7,44.72,4.9,6,weather-pro-4
04/12/2022 10:35:00,11.7,44.76,4,6,weather-pro-4
04/12/2022 10:40:00,12.9,45.17,5.2,6,weather-pro-4
04/12/2022 10:45:00,13.2,45.67,5.7,6,weather-pro-4
04/12/2022 10:50:00,12.7,44.6,5.7,6,weather-pro-4
04/12/2022 10:55:00,12.3,45.16,5.5,6,weather-pro-4
04/12/2022 11:00:00,15.6,32.91,3.6,7,weather-pro-4
04/12/2022 11:05:00,15.3,32.99,3,7,weather-pro-4
04/12/2022 11:10:00,16.2,33.63,3.1,7,weather-pro-4
04/12/2022 11:15:00,14.9,32.12,3.3,7,weather-pro-4
04/12/2022 11:20:00,15.2,32.47,3.7,7,weather-pro-4
04/12/2022 11:25:00,15.2,33.5,4.5,7,weather-pro-4
04/12/2022 11:30:00,16.3,32.54,3.4,7,weather-pro-4
04/12/2022 11:35:00,15.5,32.8,3.8,7,weather-pro-4
04/12/2022 11:40:00,15.3,32.04,4.5,7,weather-pro-4
04/12/2022 11:45:00,16.5,32.39,3.6,7,weather-pro-4
04/12/2022 11:50:00,14.8,33.31,4.1,7,weather-pro-4
04/12/2022 11:55:00,15,33.5,3.4,7,weather-pro-4
04/12/2022 12:00:00,15,35.12,5.5,8,weather-pro-4
04/12/2022 12:05:00,15.1,34.58,6.5,8,weather-pro-4
04/12/2022 12:10:00,14.7,35.96,4.8,8,weather-pro-4
04/12/2022 12:15:00,14.3,35.38,6.4,8,weather-pro-4
04/12/2022 12:20:00,14.5,34.35,5.5,8,weather-pro-4
04/12/2022 12:25:00,14.3,35.08,5.3,8,weather-pro-4
04/12/2022 12:30:00,15.6,34.31,5.2,8,weather-pro-4
04/12/2022 12:35:00,14.1,34.24,4.5,8,weather-pro-4
04/12/2022 12:40:00,15.9,35.74,4.6,8,weather-pro-4
04/12/2022 12:45:00,14.9,35.85,6.2,8,weather-pro-4
04/12/2022 12:50:00,15.8,34.38,5,8,weather-pro-4
04/12/2022 12:55:00,14.5,34.63,6.3,8,weather-pro-4
04/12/2022 13:00:00,16,35.46,5,8,weather-pro-4
04/12/2022 13:05:00,15.4,35.45,4.6,8,weather-pro-4
04/12/2022 13:10:00,15.8,36.1,5.8,8,weather-pro-4
04/12/2022 13:15:00,16.8,35.74,4.8,8,weather-pro-4
04/12/2022 13:20:00,16.8,34.65,5.4,8,weather-pro-4
04/12/2022 13:25:00,16.2,35.58,5.3,8,weather-pro-4
04/12/2022 13:30:00,15.5,35.44,4.1,8,weather-pro-4
04/12/2022 13:35:00,15.5,36.17,4.9,8,weather-pro-4
04/12/2022 13:40:00,15.4,36.25,5.7,8,weather-pro-4
04/12/2022 13:45:00,16.5,35.7,5.3,8,weather-pro-4
04/12/2022 13:50:00,16.8,34.8,4.8,8,weather-pro-4
04/12/2022 13:55:00,16,35.32,4.2,8,weather-pro-4
04/12/2022 14:00:00,16.8,33.46,7.1,8,weather-pro-4
04/12/2022 14:05:00,16.7,33.9,7.6,8,weather-pro-4
04/12/2022 14:10:00,17,33.99,7.3,8,weather-pro-4
04/12/2022 14:15:00,16.7,33.15,6.4,8,weather-pro-4
04/12/2022 14:20:00,16.5,32.52,7.3,8,weather-pro-4
04/12/2022 14:25:00,17.4,34.01,6.9,8,weather-pro-4
04/12/2022 14:30:00,16.7,33.48,8,8,weather-pro-4
04/12/2022 14:35:00,16.1,33.28,7.6,8,weather-pro-4
04/12/2022 14:40:00,16.6,33.31,7.4,8,weather-pro-4
04/12/2022 14:45:00,16,34,7.7,8,weather-pro-4
04/12/2022 14:50:00,16.4,32.67,7.5,8,weather-pro-4
04/12/2022 14:55:00,16.8,33.42,6.7,8,weather-pro-4
04/12/2022 15:00:00,16.9,33.29,8.8,7,weather-pro-4
04/12/2022 15:05:00,17.1,33.99,9.5,7,weather-pro-4
04/12/2022 15:10:00,16,32.35,9.6,7,weather-pro-4
04/12/2022 15:15:00,17.5,33.53,8.8,7,weather-pro-4
04/12/2022 15:20:00,16,33.23,9.6,7,weather-pro-4
04/12/2022 15:25:00,17.3,34.02,8.2,7,weather-pro-4
04/12/2022 15:30:00,16.3,34.26,8.6,7,weather-pro-4
04/12/2022 15:35:00,16.1,32.36,8.3,7,weather-pro-4
04/12/2022 15:40:00,16.3,34.1,8.2,7,weather-pro-4
04/12/2022 15:45:00,17,32.5,9.4,7,weather-pro-4
04/12/2022 15:50:00,17,32.32,8.1,7,weather-pro-4
04/12/2022 15:55:00,16.5,33.33,8,7,weather-pro-4
04/12/2022 16:00:00,17,33.39,3.8,6,weather-pro-4
04/12/2022 16:05:00,16.4,34.06,4.3,6,weather-pro-4
04/12/2022 16:10:00,16.6,33.73,3.7,6,weather-pro-4
04/12/2022 16:15:00,16.9,32.63,3.1,6,weather-pro-4
04/12/2022 16:20:00,17.6,32.79,3.8,6,weather-pro-4
04/12/2022 16:25:00,16.8,33.66,2.9,6,weather-pro-4
04/12/2022 16:30:00,17.4,32.7,4.3,6,weather-pro-4
04/12/2022 16:35:00,17.4,32.93,3.7,6,weather-pro-4
04/12/2022 16:40:00,17.8,32.46,4,6,weather-pro-4
04/12/2022 16:45:00,16.5,33.63,3.5,6,weather-pro-4
04/12/2022 16:50:00,16.9,33.59,2.9,6,weather-pro-4
04/12/2022 16:55:00,17.9,33.92,2.8,6,weather-pro-4
04/12/2022 17:00:00,17.3,31.75,7.2,5,weather-pro-4
04/12/2022 17:05:00,17.4,31.31,6.5,5,weather-pro-4
04/12/2022 17:10:00,17.2,31.93,6.9,5,weather-pro-4
04/12/2022 17:15:00,16.5,32.67,6.9,5,weather-pro-4
04/12/2022 17:20:00,16.7,30.94,8.1,5,weather-pro-4
04/12/2022 17:25:00,17.3,31.58,7.6,5,weather-pro-4
04/12/2022 17:30:00,18,32.7,7.4,5,weather-pro-4
04/12/2022 17:35:00,17.5,30.96,6.8,5,weather-pro-4
04/12/2022 17:40:00,16.6,32.05,7.6,5,weather-pro-4
04/12/2022 17:45:00,16.5,32.05,7.6,5,weather-pro-4
04/12/2022 17:50:00,17.7,30.97,7.2,5,weather-pro-4
04/12/2022 17:55:00,16.9,32.17,7.6,5,weather-pro-4
04/12/2022 18:00:00,16.7,34.03,9.4,3,weather-pro-4
04/12/2022 18:05:00,17,33.51,9,3,weather-pro-4
04/12/2022 18:10:00,15.8,33.19,8.8,3,weather-pro-4
04/12/2022 18:15:00,17,34.54,9.6,3,weather-pro-4
04/12/2022 18:20:00,16.3,33.67,9.5,3,weather-pro-4
04/12/2022 18:25:00,16.3,33.37,9,3,weather-pro-4
04/12/2022 18:30:00,16.5,34.4,10.4,3,weather-pro-4
04/12/2022 18:35:00,17.5,34.15,10.1,3,weather-pro-4
04/12/2022 18:40:00,16.2,34.22,9.6,3,weather-pro-4
04/12/2022 18:45:00,17.3,34.43,9.5,3,weather-pro-4
04/12/2022 18:50:00,16.6,33.27,9.5,3,weather-pro-4
04/12/2022 18:55:00,15.8,34.28,9.6,3,weather-pro-4
04/12/2022 19:00:00,14.9,38.94,10.7,1,weather-pro-4
04/12/2022 19:05:00,15.1,39.41,11.2,1,weather-pro-4
04/12/2022 19:10:00,14.7,38.09,11.3,1,weather-pro-4
04/12/2022 19:15:00,14.4,39.74,11,1,weather-pro-4
04/12/2022 19:20:00,14.4,39.66,11.3,1,weather-pro-4
04/12/2022 19:25:00,14.2,38.15,10,1,weather-pro-4
04/12/2022 19:30:00,15.4,39.55,11.1,1,weather-pro-4
04/12/2022 19:35:00,15.1,39.81,10.9,1,weather-pro-4
04/12/2022 19:40:00,14,39.5,10.4,1,weather-pro-4
04/12/2022 19:45:00,15.5,39.18,10.5,1,weather-pro-4
04/12/2022 19:50:00,15.4,38.02,10.7,1,weather-pro-4
04/12/2022 19:55:00,14,38.1,10.5,1,weather-pro-4
04/12/2022 20:00:00,14.1,44.05,3.7,0,weather-pro-4
04/12/2022 20:05:00,13.7,44.98,3.4,0,weather-pro-4
04/12/2022 20:10:00,14.1,44.01,3.3,0,weather-pro-4
04/12/2022 20:15:00,13.1,43.36,3.1,0,weather-pro-4
04/12/2022 20:20:00,14,44.63,2.8,0,weather-pro-4
04/12/2022 20:25:00,14.2,44.33,4.5,0,weather-pro-4
04/12/2022 20:30:00,14.1,45.03,3.7,0,weather-pro-4
04/12/2022 20:35:00,14.3,43.35,3.2,0,weather-pro-4
04/12/2022 20:40:00,13.9,43.61,4.1,0,weather-pro-4
04/12/2022 20:45:00,14.3,43.75,4.5,0,weather-pro-4
04/12/2022 20:50:00,14.1,44.4,4.4,0,weather-pro-4
04/12/2022 20:55:00,13.9,43.1,3,0,weather-pro-4
04/12/2022 21:00:00,11.9,49.7,12.8,0,weather-pro-4
04/12/2022 21:05:00,10.9,48.99,13,0,weather-pro-4
04/12/2022 21:10:00,11.3,50.42,12.6,0,weather-pro-4
04/12/2022 21:15:00,11.8,50.24,13.5,0,weather-pro-4
04/12/2022 21:20:00,11.3,50.15,12.7,0,weather-pro-4
04/12/2022 21:25:00,11.8,48.86,13.3,0,weather-pro-4
04/12/2022 21:30:00,12.7,48.97,13.5,0,weather-pro-4
04/12/2022 21:35:00,12.5,49.19,11.9,0,weather-pro-4
04/12/2022 21:40:00,12.6,50.22,12,0,weather-pro-4
04/12/2022 21:45:00,12,49.91,12.2,0,weather-pro-4
04/12/2022 21:50:00,12.7,49.17,12.2,0,weather-pro-4
04/12/2022 21:55:00,11.9,49.81,13.6,0,weather-pro-4
04/12/2022 22:00:00,9.9,61.14,12.8,0,weather-pro-4
04/12/2022 22:05:00,9.3,61.8,12.5,0,weather-pro-4
04/12/2022 22:10:00,9.5,61.51,13.6,0,weather-pro-4
04/12/2022 22:15:00,9.5,62.02,12.7,0,weather-pro-4
04/12/2022 22:20:00,10.5,62.04,12.1,0,weather-pro-4
04/12/2022 22:25:00,10.2,61.37,12.5,0,weather-pro-4
04/12/2022 22:30:00,9.9,60.78,12.3,0,weather-pro-4
04/12/2022 22:35:00,10.7,60.41,13.1,0,weather-pro-4
04/12/2022 22:40:00,9.4,60.16,12.5,0,weather-pro-4
04/12/2022 22:45:00,10.7,60.5,12.1,0,weather-pro-4
04/12/2022 22:50:00,10.6,60.55,12.9,0,weather-pro-4
04/12/2022 22:55:00,9.2,61.54,12.3,0,weather-pro-4
04/12/2022 23:00:00,10.6,57.37,7.2,0,weather-pro-4
04/12/2022 23:05:00,9.8,58.28,6.2,0,weather-pro-4
04/12/2022 23:10:00,10,57.23,8.1,0,weather-pro-4
04/12/2022 23:15:00,10.8,57.31,8.2,0,weather-pro-4
04/12/2022 23:20:00,9.7,57.4,6.9,0,weather-pro-4
04/12/2022 23:25:00,10.8,58.23,7.3,0,weather-pro-4
04/12/2022 23:30:00,11.2,57.42,6.3,0,weather-pro-4
04/12/2022 23:35:00,9.7,56.53,7.9,0,weather-pro-4
04/12/2022 23:40:00,9.8,56.87,7.4,0,weather-pro-4
04/12/2022 23:45:00,9.8,57.05,7.5,0,weather-pro-4
04/12/2022 23:50:00,9.7,56.5,8,0,weather-pro-4
04/12/2022 23:55:00,10,56.49,7.6,0,weather-pro-4
04/13/2022 00:00:00,8.8,61.09,10,0,weather-pro-4
04/13/2022 00:05:00,9.5,62,9.9,0,weather-pro-4
04/13/2022 00:10:00,8.1,61.08,9.1,0,weather-pro-4
04/13/2022 00:15:00,9.7,62.02,9.6,0,weather-pro-4
04/13/2022 00:20:00,8.9,61.85,10.6,0,weather-pro-4
04/13/2022 00:25:00,9.6,60.79,9.4,0,weather-pro-4
04/13/2022 00:30:00,9.5,60.17,9.2,0,weather-pro-4
04/13/2022 00:35:00,7.9,61.7,10.9,0,weather-pro-4
04/13/2022 00:40:00,9.4,60.25,9.4,0,weather-pro-4
04/13/2022 00:45:00,9,60.6,10.9,0,weather-pro-4
04/13/2022 00:50:00,8.2,61.06,10.5,0,weather-pro-4
04/13/2022 00:55:00,7.9,61.42,10.6,0,weather-pro-4
04/13/2022 01:00:00,7.1,72.61,6.8,0,weather-pro-4
04/13/2022 01:05:00,6.7,71.68,7,0,weather-pro-4
04/13/2022 01:10:00,7.8,73.37,7.6,0,weather-pro-4
04/13/2022 01:15:00,7.8,73.13,7.6,0,weather-pro-4
04/13/2022 01:20:00,7.2,72.02,6.9,0,weather-pro-4
04/13/2022 01:25:00,7.7,71.79,7.6,0,weather-pro-4
04/13/2022 01:30:00,8,73.09,7.5,0,weather-pro-4
04/13/2022 01:35:00,7.3,73.48,6.6,0,weather-pro-4
04/13/2022 01:40:00,6.6,72.95,7.3,0,weather-pro-4
04/13/2022 01:45:00,6.5,73.59,6.2,0,weather-pro-4
04/13/2022 01:50:00,6.5,73.05,7.2,0,weather-pro-4
04/13/2022 01:55:00,6.9,72.54,7.2,0,weather-pro-4
04/13/2022 02:00:00,8.6,59.85,3.6,0,weather-pro-4
04/13/2022 02:05:00,9.5,60.44,2.6,0,weather-pro-4
04/13/2022 02:10:00,9.2,60.23,2.6,0,weather-pro-4
04/13/2022 02:15:00,8,60.27,3.3,0,weather-pro-4
04/13/2022 02:20:00,8.6,60.74,3.2,0,weather-pro-4
04/13/2022 02:25:00,9.6,60.48,2.8,0,weather-pro-4
04/13/2022 02:30:00,9.6,60.15,4.4,0,weather-pro-4
04/13/2022 02:35:00,8.4,60.33,4.3,0,weather-pro-4
04/13/2022 02:40:00,7.7,60.28,4.4,0,weather-pro-4
04/13/2022 02:45:00,9.5,60.4,3.2,0,weather-pro-4
04/13/2022 02:50:00,8.9,60.79,2.9,0,weather-pro-4
04/13/2022 02:55:00,8.9,60.17,3.5,0,weather-pro-4
04/13/2022 03:00:00,4.6,85.84,2.8,0,weather-pro-4
04/13/2022 03:05:00,4.4,86.63,3,0,weather-pro-4
04/13/2022 03:10:00,4.3,85.52,3.1,0,weather-pro-4
04/13/2022 03:15:00,5.4,85.94,1.9,0,weather-pro-4
04/13/2022 03:20:00,5.3,85.13,2.6,0,weather-pro-4
04/13/2022 03:25:00,5.2,85.23,3.2,0,weather-pro-4
04/13/2022 03:30:00,4.9,84.91,2.4,0,weather-pro-4
04/13/2022 03:35:00,5,85.16,2.6,0,weather-pro-4
04/13/2022 03:40:00,4,85.24,2.8,0,weather-pro-4
04/13/2022 03:45:00,3.9,85.56,2.2,0,weather-pro-4
04/13/2022 03:50:00,3.7,86.09,2.6,0,weather-pro-4
04/13/2022 03:55:00,5,85.87,3.7,0,weather-pro-4
04/13/2022 04:00:00,4.4,85.81,5.1,0,weather-pro-4
04/13/2022 04:05:00,4.5,85.93,4.6,0,weather-pro-4
04/13/2022 04:10:00,5.3,86.66,4.3,0,weather-pro-4
04/13/2022 04:15:00,4.6,85.53,5.5,0,weather-pro-4
04/13/2022 04:20:00,5.3,85.13,5.3,0,weather-pro-4
04/13/2022 04:25:00,3.5,85.12,5.5,0,weather-pro-4
04/13/2022 04:30:00,5.3,86.24,5.1,0,weather-pro-4
04/13/2022 04:35:00,5,85.45,4.2,0,weather-pro-4
04/13/2022 04:40:00,3.6,86.1,4.2,0,weather-pro-4
04/13/2022 04:45:00,5.2,86.41,5.5,0,weather-pro-4
